TP_2078_Tumor	SC_9137_Tumor	TP_2081_T	SC_9175_T	MO_1510_T	SC_9183_T	MO_1084.Tumor	SC_9043.Tumor	MO_1179.Tumor	MO_1184.Tumor	MO_1176.Tumor	MO_1192.Tumor	SC_9050.Tumor	SC_9057.Tumor	MO_1241.Tumor	SC_9080.TM	SC_9083.TM	MO_1336.TM	TP_2060.TM	MO_1410.Tumor	SC_9129_Tumor	PROS01448.1115161.Tumor.SM.5SGU1	PRAD.01115468.Tumor.SM.6B2KE	PRAD.01115549.Tumor.SM.A4KNH	PRAD.01115550.Tumor.SM.A4KNI	PROS12319B.SU2C.06115116.Tumor.SM.4W2NB	PRAD.06115124.Tumor.SM.7LGU1	PROS01448.6115234.Tumor.SM.67ERX	PROS01448.6115235.Tumor.SM.67ERY	PROS01448.6115247.Tumor.SM.67ES2	PROS01448.6115251.Tumor.SM.67ES6	PRAD.6115590.0.Tumor.SM.B2XRS	PRAD.6115594.0.Tumor.SM.B2XRW	PM14.TM	PM158.TM
SLC17A9	0.372670152545918	1.9704310657363	2.80926419687641	0.196450326304526	0.527558349197784	0.930743258558711	1.41965898051675	1.40245832017617	3.56509746057503	1.1026350023174	1.11487110979552	1.38929860661277	0.988212744686729	0.867630254778333	1.14252541707675	0.224659114347758	1.2350974769791	1.97968397258997	3.29023427365569	3.93640385505598	1.28251095063006	0.862066395644921	0.407426116921948	0.230675058233413	2.54384458790135	4.52646922023986	0.845001569222054	0.871181807598283	0.928106064100644	1.6869707675579	0.79645342972021	0.384672715120553	0.335407473512172	0.800313475520383	3.54570507978413
EDEM2	4.24229058608102	4.18805276898968	4.26992464569533	5.2749313897945	4.78004971691515	4.44871922507808	4.34342239877337	4.17854815581979	3.99200149108626	4.99043506972134	3.32751060521348	4.43913273730787	4.3921991236883	4.41613644656161	3.43164997989057	4.41422081331483	4.16429738096039	4.90209201213381	4.8342493477354	4.63136357928991	4.43817423984795	3.80221388957162	3.36670742677749	3.73869897752573	4.26515828975362	4.32049492828551	4.22705547982337	3.48949910982915	4.6140211595441	3.97785410599112	3.75362583487707	4.02693379802278	3.32751060521348	3.66609231514168	3.98256897155678
SAMHD1	3.9967191393504	3.55770734016617	3.50790667582031	2.77967494385207	4.00332539504266	4.71819177013654	2.63655001784933	3.50146171789289	5.00404056357891	3.87718440709594	2.26508701683725	5.59903968807438	2.02231683977347	3.46468135786939	3.39594353566674	3.4206547122106	3.20153341669942	3.33752784403949	5.24954111026465	4.49957292428055	5.27786172550542	2.94526932689232	3.21778230232427	3.68561346679747	4.66800105329534	5.1997687118491	4.96906257246457	3.65216094877964	3.73776641826857	3.79566652236961	3.845290042689	3.5254125774316	3.31750021150886	5.00695650952977	5.46764464999684
MX2	1.70285502139172	1.23139441885009	1.59029418384295	1.23324521095118	1.55819760958242	2.88187029869359	2.59815043406626	1.59942082929213	2.88187029869359	2.42053265313343	0.885985807713686	3.39045750704187	1.7297205491348	3.89972587125115	1.24500109228738	3.19612151652609	2.24804224790815	1.98818124854014	3.30567863005801	2.89416817230006	3.2811571646399	1.80623215322525	2.08497173246671	1.52091645736131	1.81738688548598	2.3378356389076	3.45733518922421	1.60293759505816	6.93564586563847	1.84577792041552	1.9704310657363	1.03526836336905	1.38864226009866	2.60922557423206	4.88075913154212
TYMP	3.04551293159856	3.38862926556959	4.13961369211738	3.33661690423327	4.46310408693842	5.41965799451138	3.86404579941513	5.11301503747856	6.15335827617633	4.01465458622294	2.8171117212417	4.17569740934211	3.10804535212815	6.32034038037896	2.33290562332245	4.21753765567848	3.53555582647858	3.31931977201751	6.00239772971523	5.75819160958997	4.89142433877126	2.82845806824339	2.86695675461442	1.89174478714255	2.76838543570353	6.46180628797617	4.57166223623775	3.53463346423781	4.21563447313187	3.39137170936904	3.775102524531	2.36996930880246	2.83282550399433	5.7936002681082	6.20767576387641
SAGE1	0.0069385539959148	0.00548443127683349	0.00600230972948222	0.00977886638765416	0.00517447571341531	0.0049681595441471	0.00988497900428661	0.00486509761555824	0.54271449739747	0.0122361588029484	0.00160074626997233	0.711172948104946	0.015603952305881	0.0049681595441471	0.00517447571341531	0.0430759889605925	0.0031228168349174	0.0348935370026058	0.00631380986544193	0.0031228168349174	0.00383799565458094	0.00714731977901467	0.00620991198215219	0.0141837950726246	0.0725367981161442	0.00620991198215219	0.00600230972948222	0.00373563641694591	0.00610607861530676	0.00641777230061233	0.00424807000823501	0.0309238743510597	0.0791099574409569	0.115554900711036	0.00683426826931263
IL2RG	1.45975099915229	1.77073804759313	2.46475794606398	1.47188607791609	1.94431065528251	4.95643776195829	3.42890044550383	2.26183679486156	4.91373226591625	3.11252424896577	1.14726941632643	2.45388538792733	0.891124406855877	3.84154083793853	1.63617109670803	2.84856407244268	3.10894100203757	2.05041827802163	6.63512259641715	4.69501900599836	6.04283011514483	1.12953468642173	2.14358812813737	2.11340973717326	3.2757136921887	6.14545970852705	5.63536124986564	4.8749427915585	2.89416817230006	1.99514450935366	2.80752115485329	2.65452951858713	1.76485238176139	3.88469569432942	7.13924020587224
RENBP	4.12158994918844	3.7779054988416	4.45447243357726	1.18258614428255	1.51063753549686	1.86004404014256	2.63056524009353	2.91000095086434	5.06336442767206	3.17359580259663	1.30211932221755	4.37975872163495	1.06865616327696	2.73978797296091	0.986028885994333	1.74139631293361	2.15394971153029	2.42719088355941	4.81488458593489	2.84943915946135	3.02148076140657	2.00134231419355	1.40509774253716	2.6476757482077	2.989515459592	3.58358636535319	3.64937591639387	1.84577792041552	3.75549247118375	1.79955361127302	2.00056716534767	1.48068092724805	1.21113318804033	2.38650708734156	3.99483196926047
RAB42	0.460123042280606	1.22032065866869	1.78253519992753	0.822723773686231	1.28125121675809	1.40377772020821	0.712524497262255	1.01796357434398	2.18274164584309	2.26102450341348	0.761741827929256	0.680074452199418	0.115216544590803	0.778269422694297	0.720666236847459	0.628287102337206	0.75192679528878	0.950927008300315	3.3211395599714	2.10233281039553	0.75192679528878	1.76338231395009	1.05840724587101	1.00137359650244	1.61068719043443	2.32387677761369	1.39061176858628	0.825181758285569	0.183369402538559	0.815375803637625	1.32444330739031	1.3938974074497	0.444383050674987	0.274919916800953	0.594596563874308
GPX7	1.57002333416072	4.34151112658884	3.71632964391221	3.46100785738532	2.90560057275201	4.16429738096039	1.37228450197312	3.86123140616257	5.45001298807222	2.92321302499604	1.57979394787929	2.77619982401413	1.24314097753448	2.03322688579528	5.09061784013987	1.59942082929213	3.52449076295217	3.27662079171951	3.90254515174296	3.2793424405502	2.30095020337891	1.20563848836148	1.13071230846194	0.228119678743822	4.51878246730727	4.49189206536654	4.3157205250052	1.68769131681973	2.4798386253077	2.59815043406626	1.51885798308801	1.98895445851698	1.43496216398947	1.40509774253716	2.94173729887033
LAPTM5	3.74336242699942	5.57254565422787	5.62063423537095	3.16729555068857	2.63740532964052	6.19878569665452	3.5364782383412	6.10202762110299	7.59373733290143	6.8373990704364	2.66997033943085	4.35871679279481	3.05799342362537	4.80714107796817	2.87660423316558	4.39602790835053	5.29056147680599	5.92158179883294	7.43750988591955	6.03592590224806	7.6912958383547	4.61113152673928	4.89627297655059	4.57358659207293	7.35594788939107	8.1336307041654	6.8770885570448	5.59903968807438	5.25247020905718	4.40751698063095	5.53331251793981	4.68440261838321	4.15670000355956	6.03099460279861	8.60234469554392
ADORA3	1.01907505340196	1.17655949079729	1.73847409249427	0.508978718923017	0.362088921155391	0.893700199256515	0.183992177116772	1.81069047779823	1.50448635075895	1.34308846847065	0.25215116524423	0.460468888852155	0.235595181090318	0.643011765233174	0.330838456463894	0.268304436971456	0.689757939474902	0.729777904834078	3.5069858158101	1.78622884796106	0.535482782565489	1.81738688548598	1.19833300682464	1.39652872833626	2.08339622557534	2.56755846739358	2.9488024993943	0.61089004912294	1.00964930978362	0.916553734991019	1.28062159224604	0.413560607271908	1.24252126592698	0.230908107753053	0.84151308899431
S100A4	2.46978144689398	6.43409494412309	6.81656554166473	3.59283805135652	2.40474426175342	4.52743018158281	3.68654354343222	3.97785410599112	6.83343059417681	3.7863167137157	2.30585624550193	3.15200770932736	3.19792523808223	3.86029335558124	1.90084354812687	4.07989810442703	4.81488458593489	7.53700819078553	6.2610302072177	5.95705378723047	5.66777040280694	3.38588731178495	4.16904681651426	4.29567622430377	7.42159341675331	7.15215757970184	8.45271070115262	4.14246065829028	5.59020731208785	3.05710152445206	4.01087760410094	5.8280391036247	3.70236171925137	5.26711785445441	8.64724209465814
NAGK	3.1268675536272	4.13581820752169	4.00993344985504	4.24514806568122	4.38358602342966	3.83217068441225	5.06823007206152	3.30749670586034	4.71626020005492	3.68840383186915	3.17269557960641	3.44907473905657	3.45366335531828	3.91288552734459	2.94085447097491	3.35940719130178	4.34533378842967	4.25562789967336	4.99237848367127	3.9665422418732	4.2642051112624	3.43623359664314	4.33864443889648	4.09694579039747	4.77521377674881	4.51878246730727	4.90015225252253	3.95146818729292	4.30331058188668	4.2823207719789	4.38549984598759	3.56509746057503	3.2268179530071	3.89972587125115	5.59216997357238
VAMP5	3.11879741769526	4.8545914630438	5.3756187692193	4.21944096586535	2.21893208942639	4.2994931612351	4.38454292041867	4.51109738764259	6.24620714025064	4.30712848504135	2.66567847687107	3.23676412388816	2.86695675461442	3.58266146099649	2.33537017406777	4.22229617012178	4.56011822599689	5.39225235877645	5.34725365367788	5.03709782876405	4.88754579532978	2.65795844309459	3.7564258540186	2.12371549659652	5.9698662847653	7.64251285411828	5.96493820409968	3.84435268041177	5.6265247066619	3.63360193351492	3.62896508470438	4.87106564355007	3.61598813767673	2.18755424053868	4.47557590696703
FAM198A	1.55750330068725	0.474431708228132	0.646831586787724	0.196664959091937	0.399437528654655	0.621624664217355	0.419749930062364	0.372060679345807	0.819289870954446	0.757058512597385	0.493683269234042	0.492601554328934	0.091235153145991	0.266790383598209	0.113194575446579	2.09522380577218	0.748672022978731	1.34308846847065	0.859544299479204	0.300933503413069	0.838033099638923	0.744962627406828	0.88444760463407	1.36511818285979	1.26618490356127	1.538812707353	1.86983197043473	0.94133521486257	1.19105131862851	0.963264498934975	1.79584795867717	1.03078688838797	0.520450406244673	0.706678934605003	0.793565663901234
FAM212A	1.16755066128325	2.24480093440237	2.87923693105754	1.67617930354349	0.84400399416023	1.24128233283988	1.32572488067047	1.8360439328213	2.5185155922067	1.70575029072972	1.08643598386858	1.21419156485915	1.33535700138847	1.43629672995471	0.740341392725366	1.38929860661277	1.69634878059694	1.73336546477954	1.93054020862428	1.78844664120342	1.3263659066014	1.10089305783684	0.711623292903151	0.623286231753859	2.7112785120549	3.57341507078404	2.42885640784397	1.02575829808316	2.26183679486156	1.7943666289968	1.19772529011324	1.9997921373356	1.84427895030598	1.79732982073985	2.27240618246933
ADPRH	1.00854365301298	1.92595904749558	1.19226327920803	2.54722796469902	1.54088411891097	2.76057748404785	1.94354457239617	2.16992747619888	2.3790601763845	1.36121731439483	1.51337529141852	2.6288560778266	0.695518883455262	1.68049211096114	2.0059957421983	1.52709993324825	1.3392198755245	1.48000349066315	1.94814293163256	2.49579008161311	2.52694947163455	1.50039231494319	1.90920012021524	0.479732889901623	3.21146094854902	3.13314791451958	2.27810475245869	1.17957074277971	2.00521986931731	1.69923905466804	1.30975115593569	2.29278174922785	1.35149000570811	0.851502702552985	1.56028141868861
SUSD5	1.64684404041077	1.01851922830634	0.552319955028058	0.576189080929677	0.14188370919063	0.580160778022738	0.354640120687567	0.802731629470223	0.705334074411162	0.721574309616405	0.207767213975353	0.18130088711535	0.384362146796867	0.0751450681318889	0.067826745559087	1.29577713003413	0.617482522557499	1.43429511187758	0.314300994201688	1.16216333477612	0.14933949851626	0.448116954344334	0.682707205809822	0.142437073829289	1.84427895030598	1.86230085827798	2.24480093440237	0.221682290939048	1.04651983567294	0.389036274827669	0.56829541425382	0.422700925441192	0.209315117013252	0.185657932681711	0.307985336784343
RASSF1	3.66051853065757	4.17379707565579	4.71336301686468	3.65216094877964	4.06475410174169	3.87155261485469	4.15290211127605	3.71632964391221	4.5120579308013	3.19521974780572	3.71353526030794	3.21687906981411	3.03393571605973	2.33208430975085	2.56162340010628	3.20243561438477	3.61506156557333	4.20992569293366	3.83591825482961	3.57526396220192	4.21182849159927	3.10625424674518	3.55770734016617	2.90736050450821	4.20802302254903	4.58417234811934	3.83029714529556	3.92228995852243	4.2689713127736	3.81063494392244	3.85747944568826	3.28569499332088	4.78391886444378	3.96183056117337	5.67759396327963
LXN	1.42297881106	3.59931708010433	4.34055553459489	1.77294739439793	1.45101751002715	4.54857787850179	2.08339622557534	4.09126197884434	4.62943625399415	7.00613642058316	3.22410662386506	3.38131848002629	2.02309535324802	2.32633796621123	4.13392066715824	1.98818124854014	2.68973992624073	3.69119460204033	6.13953614804648	5.56665935846647	3.37309803138216	4.57647331484953	1.62836465293292	2.86871016848434	5.53135141122897	5.2270894944341	4.32335992819885	4.35776067434193	3.56694547824015	4.77618092077331	3.90442486813011	4.15290211127605	6.97833436113066	5.07309616883748	4.8545914630438
DAB2	2.47397029171907	2.62800162594388	3.88000084157072	2.31731810817934	1.90767960507045	3.22229937269702	1.7943666289968	3.7984722853275	5.15491286418426	4.12917740657005	3.73403661756977	2.34770661476688	2.28625446659362	4.29472206579514	1.22032065866869	2.62202287940018	3.51435410823328	3.15470424398044	4.725918964873	4.75394220788521	3.39594353566674	2.9382064177616	2.96471587351938	2.63141995039307	5.38051056257026	3.88375664436047	4.84199763061241	2.83369922079927	3.86029335558124	3.01792465772652	3.04373107897306	2.51430209122167	2.59049170726556	3.33934989227378	3.13673809677486
CSF1R	2.26427430300732	4.20992569293366	2.99128895773054	1.50926955608698	1.06295552207269	3.2304339015743	1.70575029072972	3.43348326782835	5.31987860179686	2.62116911849349	1.03302625967011	1.95888977377285	0.977320953134868	2.6288560778266	0.898864767443065	2.50840705466146	4.10452613914693	4.42284204361907	3.92040876189209	2.31076600283368	4.24800582729955	2.54638198495023	2.83457301406332	2.67684169370775	5.89892599912778	4.70467270894216	4.45926752450817	2.42136459313144	2.92409441124181	2.5126173344545	2.76057748404785	1.87360235385962	1.55750330068725	3.46376290482363	4.34724529540939
LY86	1.66040893692709	2.11895660088956	3.07941896397739	1.42630250569302	0.677447841854103	2.52863734494926	0.672213038191759	2.55738675224036	3.93263930230779	2.82060151914215	0.637518444137193	0.855015442822281	0.599050592906488	0.92757914352663	0.687549886533838	1.33986424406133	1.35797092874958	2.13086150378798	4.9515829420332	2.7753312417049	2.90824058016922	1.94201277937375	1.4969847528468	2.17873417939837	3.25758401539313	4.57743560611686	3.30840582970144	1.76338231395009	1.52091645736131	1.53191764099748	1.97351340988461	1.69779363973144	1.62836465293292	1.20930013821598	3.86873725839925
GIMAP4	2.53708217951609	2.92233171123418	3.1807998243421	2.9161645476715	1.99127481741162	3.90254515174296	2.13483547073596	3.84247807801184	4.89045467230591	4.3768885462662	1.64969555897985	2.52357482138873	3.08120614710115	2.44553281968765	1.79658882318294	3.08031252258508	3.46284450370761	2.87309501295305	5.06336442767206	3.93546265928317	5.13444713645885	2.42386099429104	2.63483965171083	2.57180047975112	5.10327597609691	5.48920053047057	5.56665935846647	4.16049842722873	4.80714107796817	3.16189777120996	3.59006204188273	3.19612151652609	3.52172561945972	2.41471178983279	5.83788121624873
GIMAP1	1.19044558661527	1.06466393053595	1.40972271728803	1.92748560054343	0.52718278551708	1.66900251414064	1.69562655956264	1.52916377275475	2.79619896719454	1.18802431430493	0.476547904741492	1.05954329467065	0.996426690486824	1.03863664019048	0.523436083756556	1.62411388425874	1.82260258521889	1.57211462491438	3.23224223655613	1.89932581791238	3.16999528443499	1.03134647499466	0.710272773212177	1.20380988969226	2.26996551331953	2.62629298089175	3.37218492267696	2.00289297420245	2.76317941759124	1.26180815576149	1.28125121675809	1.40377772020821	1.27433424291111	0.617482522557499	3.24852802395145
C8orf48	0.159286089555597	0.467418799395883	0.372060679345807	0.397534262214065	0.144659935254252	0.204469929851695	0.108200497524267	0.28868264736672	0.239856228577507	0.711172948104946	0.115385673937631	0.158510641483651	0.321528725501349	0.210424347404085	0.0674031240287008	0.121194333385716	0.224199794619596	0.63709706456851	0.359695441569025	0.500931509308253	0.129235508119128	0.210646552618496	0.132618993975558	0.0141837950726246	0.750530858245408	0.778744749917535	1.15202411669724	0.23512423285384	0.298245861205536	0.305533831990362	0.257063237385873	0.360292939621012	0.304447842914749	0.0107362504906124	0.0610015817224536
PDLIM2	1.37946984210036	2.1039138535115	2.43052231808706	2.45555704488206	1.26681080272961	1.80103680273581	2.07473923722894	2.07238068321674	2.59815043406626	1.20259164891267	1.93971602240287	2.11420180409843	1.19468918589775	1.87133973815999	0.962726190597416	2.27891925325078	2.34606044113984	2.98242425589644	2.47564648863566	1.6898538017309	2.6433949110461	1.20380988969226	0.924947132599207	1.78475098742063	2.82671163054449	2.0999621070582	3.43806741343527	1.97274264006537	2.53116983918161	1.83529607806702	1.27182383597999	2.40806521038522	2.2415613269097	1.30402511390976	2.72854638630139
LY96	1.7115474735997	2.89241044566497	4.18425053216488	2.61690161325244	0.972442089595553	2.99483678857448	1.54987562253248	3.51711804854707	5.03612524901142	3.93075725651168	0.806124315753189	1.7340948585847	1.40707894223342	1.78548985083253	3.56786956004968	1.65683427491033	2.2821783030052	3.79379622374186	5.49998094701265	4.60053810280666	2.7337331081957	1.78696797876192	2.54976644553643	2.35182381357239	4.01559892292568	7.22172516722409	5.2993551553263	2.15634353368345	3.14751474687352	1.81069047779823	1.76264748258345	2.50588199399137	2.36006575514736	2.32715856660011	3.76109341397251
MSR1	1.76264748258345	1.40443765360281	3.40143151536706	1.09567634198042	0.746352357977267	1.94354457239617	0.418769012866623	2.77098951808191	2.80316490942569	2.58284011637889	0.34933293503309	1.18379346608625	0.520077925988997	1.01740809152807	0.610069011313531	0.938150375842822	1.04764873418507	1.81738688548598	3.3302419023853	2.18835672453573	0.93974201852247	2.29523119629409	2.63569479185868	2.283808455195	3.50974854731022	4.87785086899535	2.68113901584456	1.43362821372707	1.69346073110553	1.60645797385904	2.38981939551039	0.84699879877976	1.26806308789541	1.100312747265	0.776844478172007
GLIPR2	3.19702334662965	4.07989810442703	4.34533378842967	2.31240341251488	1.53536331925176	3.60857688325902	3.7779054988416	3.79566652236961	4.49765255032959	4.17094682148416	3.21687906981411	3.25396090787001	4.23943338903016	3.62154855937092	2.09759243843434	2.79881061032948	4.09694579039747	4.81488458593489	4.9176129941284	4.26992464569533	3.74616101829449	3.67445607202775	4.27183140400318	3.42798404016938	4.38262915503866	4.57647331484953	5.23099350922857	4.80423761794689	4.55050101419762	3.4803029757683	4.49765255032959	4.60438991143443	3.17179541889302	3.04818621535464	6.08821193512174
PAPSS2	1.31549018118238	2.60496415665909	1.92901265437493	1.1366104832752	0.771160254362165	2.8363208298103	0.695074707492139	1.47797208995266	3.3266002859222	2.40308437396252	1.45504514167558	1.12189651492055	0.464979178164345	0.502024275559635	1.50995347088081	0.939211298323832	1.39982138810486	1.74944366000996	2.4488727022586	3.64937591639387	1.7340948585847	1.58889226111101	2.39976577322057	1.23695121621422	3.98445517845985	3.30567863005801	3.81999562283119	1.55126114650771	2.16752797444255	3.06602351835741	1.45706102139636	2.61434215107094	1.26368293031223	2.50504049189807	1.81887642706466
NNMT	1.83155876611118	4.47845466640249	4.54857787850179	2.99394972663586	1.99050124299876	4.43242383492908	2.50419908227607	3.34208338569974	5.42357400334755	5.92847811065718	2.58794038254905	2.12371549659652	1.1579825235511	2.04103405076187	3.94581791824541	2.61690161325244	3.71446667725359	4.82069311841351	5.63732506189876	4.73364761700812	2.31649873556064	2.53116983918161	2.58794038254905	0.812935140523826	5.24270710727162	8.20141783055417	6.09018549636208	2.97002543264506	4.44584299035836	3.3293314134772	2.49410939551742	3.51896092650025	3.39228596604859	2.47397029171907	2.44469808793575
ST3GAL4	2.95587226812186	3.67910419442669	3.53832321081574	3.46376290482363	2.80490717431725	3.4481571729233	2.81187934161023	4.24514806568122	3.46559986281477	2.04650611584429	3.03393571605973	3.04194949592439	2.2821783030052	2.35017663174964	3.48122235841287	2.22054566501507	3.03660636716299	2.6777009906494	2.95410439873269	3.31840996331638	2.53116983918161	2.62714726028481	3.21778230232427	2.59219303096948	3.47111198069436	2.35594352891398	3.66423420405401	3.73496900224266	4.07989810442703	3.20153341669942	2.3633653401857	3.39228596604859	3.12776455615183	2.42635826626291	2.34852985293404
RHOG	3.84341535884448	3.95052638070509	4.18425053216488	3.83404438765649	3.16639576436237	4.56011822599689	3.97879700453364	4.67668338742013	5.38148896523437	4.37019247663248	2.97888033155195	3.92228995852243	4.39794247093407	4.52935218223669	4.17094682148416	4.51109738764259	4.34151112658884	4.70274178309512	5.39910270758085	4.45063685187019	5.20562208054399	3.38862926556959	3.44632219801855	3.95146818729292	4.63521852083242	4.7008109497577	4.91567258991845	4.06664661007934	3.5503203511794	3.79192609335941	3.73217197938476	3.79192609335941	3.34937516571255	2.84681412580705	6.39946364838616
TNFRSF1A	5.23685001757945	4.76070926833708	5.92158179883294	3.7984722853275	1.87662097256569	5.89794108731604	4.63232727833004	5.87430631102801	5.28372282072331	5.99253860200141	3.86873725839925	4.58898505795802	3.52910033448018	5.04682464064398	4.10831713901932	5.33356464545436	5.69822732828091	4.96809131677021	5.92847811065718	4.96809131677021	4.82359767335804	5.01084470141823	3.79566652236961	4.40943222092334	5.62063423537095	4.69115817490064	5.53821551571101	3.96842717756392	4.9952937473944	5.12957546503965	4.02315492592841	5.10230216696818	3.64380709841661	5.40497499951133	4.94284550039074
LDHB	2.93379443293481	6.96244919439512	4.72785099156978	3.37949132997927	2.58114073506507	5.12665267044132	4.19280629690042	6.0862384100732	7.34998092111421	6.61134170894655	5.19391593925156	5.66187684461471	4.56108008734183	3.89220951982592	7.50018979767197	5.52350751413409	4.60053810280666	5.28567664439446	5.58628214167582	8.40084670656913	6.45685742790154	4.00426929290351	8.48163694903083	2.75017694556019	8.11269849163685	7.13029784351813	7.52506658325676	6.62917703640784	5.60983620311409	5.11496306081017	6.0378984877128	4.35011277553638	6.24027842403129	6.91976414737982	7.43750988591955
CMKLR1	1.26555916670709	1.02687456624421	1.91757197357716	0.688432594946352	0.540805693867612	1.27684724093681	0.30634976405579	1.70719875643944	1.86681797919244	1.33535700138847	0.61089004912294	0.745888942102006	0.538900978563143	1.02185674541399	0.219860660534206	0.975150848772157	1.60434531330009	2.01220705977646	3.18981042644663	1.64470689190295	1.59731250620975	1.78253519992753	1.64257102215168	1.33085755196674	3.10983671671155	3.39502906188956	3.13135320611362	1.21235604482831	1.69923905466804	1.84128257270745	1.93206826292566	1.35149000570811	1.17655949079729	0.404539370554597	1.44097255536746
RILPL2	2.63398459744806	2.81885646592318	2.16512947206231	2.23266122689377	1.51132174989692	2.66138872356137	1.5714173816432	2.15075951444271	2.50840705466146	1.74066555318245	2.58199038145884	1.67402479237267	2.01220705977646	1.75970950840284	1.71807987043868	1.80994709292983	1.97197199273693	2.71818173629135	2.48822992728161	2.79881061032948	2.69921053584306	1.8834203626395	1.88266436289624	1.91224266563892	2.2821783030052	3.15380533607904	3.3266002859222	3.19972920489774	2.43302190634493	2.2553414257151	2.19156775849498	2.0098769133491	1.81664231237901	2.19799508709419	3.04729505350888
KCTD12	4.47557590696703	4.0165432960524	4.67957792294601	4.33004596871619	2.57519569265141	4.14056264728355	3.97125486274933	4.05718548107263	5.80048696105075	3.33934989227378	2.18755424053868	2.88889587870116	3.70608552144891	2.95764042181105	1.33085755196674	4.82456590101823	4.09978816273001	4.24324304791297	4.27564528993446	4.89142433877126	5.13249841589631	3.00815102757608	2.5303255832608	3.29659169710173	6.18594568911345	5.32672125133521	6.1513835822254	3.74429524734902	4.8032698411385	3.35119866938089	5.4813612612195	2.65195871667215	2.58453985162624	4.1121086874044	4.63810998108092
RNASE6	2.21087070451338	3.02059163292737	3.42706768794991	1.71517520363338	0.93391359252773	3.15560321485243	1.30975115593569	3.44723965923384	4.40081452722056	3.26392672725251	1.029668227687	1.52916377275475	1.16156557589567	2.28951727502177	1.76264748258345	2.05825143761952	2.71041597833591	4.31953998792175	4.68729771671693	3.40600631734175	3.87812317876602	2.34194677497464	3.20153341669942	2.70696666593949	5.0779627165185	4.18425053216488	5.26321146615716	2.53201418622112	3.08299359371459	2.40889569166768	2.52273138749457	2.21893208942639	2.10945111620653	2.16193302562657	4.79552840626801
RNASE1	4.59187298340535	4.8255341499947	5.41672113766388	4.0354383731676	3.62525644710115	5.097433386824	3.28841838758578	5.96296704069002	6.85922723144309	7.34998092111421	3.52080400504166	4.17759787422809	4.19756063564329	4.46022662436054	3.78070885560267	4.54569336723709	5.23587389242119	5.25930533166773	6.34605015192366	5.94621374891132	4.56781382758745	5.91665616585132	5.69527938421025	4.55050101419762	7.59373733290143	4.61883770477808	6.59152708183411	4.36541043496536	6.69062516535296	4.38932783370045	4.18615158542645	5.54017680703264	5.04001567884788	3.72471517930282	4.25753372935565
LGMN	6.7530879639847	5.27297791132503	6.17113207378456	6.41628345792565	5.92552248776228	6.94755800494903	4.24991115812657	6.42123085931273	6.76597997863256	6.2679482585667	4.58898505795802	7.51312546105547	6.17606973279697	6.07439802255149	4.60246395766408	6.40935739966622	5.77294345234712	5.68643619170909	7.21675536707957	6.31144205510646	6.81358952011343	5.5254684088043	5.36974910241701	5.42357400334755	6.80267786548273	7.00117148792215	6.01127176518105	6.09018549636208	4.96712008043349	5.36877087621588	6.83343059417681	4.86428143052725	5.36192370688106	5.29153849004582	3.84341535884448
IFI27L2	1.07208469951179	3.4830612777518	4.3491569195644	2.3724474428147	1.47323746249061	1.92901265437493	1.98663519334474	2.1157862803108	4.19090478829435	2.14677428867564	0.839523483962537	1.84427895030598	1.07380125881073	2.09285621031996	1.30275442550519	1.29894621612831	2.35100017230772	4.44871922507808	3.88939153859609	4.6400377420094	2.28299332686209	1.63475045841387	2.70524250380772	1.44900576006058	5.17246091127302	6.2294098741974	5.3756187692193	2.60496415665909	3.94393479992035	2.62543878780707	2.0715947316568	2.83020481273041	2.48990930926544	2.64510698981739	3.79192609335941
IL21R	0.297442222642099	1.06409429110927	0.892154204431808	0.462200474860614	0.305533831990362	1.32124216736837	0.993684415881697	0.863076447012226	1.55958666862275	0.224199794619596	0.599050592906488	0.521941947849765	0.866617084671862	0.677885183763646	0.299856811665684	0.477608140207126	1.18198273216229	1.29261206766546	1.98663519334474	1.35667347972054	2.40142487766553	0.346989149362201	0.67351943799006	0.47372757493686	2.75104321631995	4.46885974413317	1.15917620733734	0.973525077025812	0.330269872253168	0.453924583947586	0.805154111186811	0.494766422862092	0.325177952448168	0.883935216628018	2.0340070680201
CMTM3	2.53285862433583	4.26706473949142	3.96088833810848	4.58994767484379	1.89932581791238	3.92511204369374	3.37127186898264	4.30903761717772	4.84393491229132	3.48765947333074	4.04110970892673	3.37309803138216	1.83903665821856	3.24219236365224	2.80664975030147	3.04194949592439	3.72937535040244	3.775102524531	4.37975872163495	3.46100785738532	3.47846436467832	1.97968397258997	1.80697487639921	2.33947978936065	4.72398702926346	4.10736933757494	5.02931770917479	3.26936563330427	3.19071182614919	4.50821591590558	2.45555704488206	3.48214179241732	2.97622312416741	2.58284011637889	3.54847409494326
NTAN1	3.16549604055518	4.60438991143443	3.92040876189209	3.15290649118306	2.9488024993943	3.28569499332088	5.04390640376882	3.54016838142921	4.94769943834437	4.48709239302026	3.69584678391349	2.85469127090401	4.02787860649113	4.17379707565579	3.52356899844422	3.54939719846757	4.53800246836728	4.58417234811934	4.55627103513627	3.39960197242918	4.80617323637573	2.88889587870116	3.45091002853315	3.60024284646178	4.23752874823085	4.15385153445705	4.62269138133584	3.79005613142536	3.97973994038436	3.36214436457651	3.48673973179344	3.64659129935942	3.1268675536272	3.04996874064509	4.19280629690042
