TP_2077_Tumor	TP_2078_Tumor	SC_9137_Tumor	SC_9142_Tumor	MO_1469_T	TP_2081_T	TP_2093_T	TP_2096_T	SC_9175_T	MO_1510_T	MO_1511_T	SC_9176_T	SC_9178_T	SC_9146_T	SC_9181_T	SC_9183_T	SC_9190_T	SC_9192_T	MO_1556_T	MO_1012.Tumor.Subcutaneous_nodule	MO_1020.Tumor	MO_1015.Tumor	MO_1040.Tumor	MO_1054.Tumor	MO_1071.Tumor	MO_1084.Tumor	MO_1094.Tumor	MO_1095.Tumor	TP_2001.Tumor	TP_2010.Tumor	TP_2009.Tumor	SC_9012.Tumor	MO_1118.TM	MO_1128.Tumor	MO_1124.Tumor	SC_9017.Tumor	SC_9022.Tumor	SC_9023.Tumor	SC_9026.Tumor	SC_9028.Tumor	SC_9029.Tumor	SC_9032.Tumor	SC_9034.Tumor	SC_9036.Tumor	SC_9037.Tumor	SC_9043.Tumor	MO_1179.Tumor	MO_1184.Tumor	MO_1176.Tumor	MO_1192.Tumor	SC_9050.Tumor	SC_9055.Tumor	MO_1219.Tumor	SC_9057.Tumor	SC_9058.Tumor	MO_1241.Tumor	MO_1262.Tumor	MO_1202.Tumor	SC_9068.Tumor	TP_2054.TM	SC_9080.TM	SC_9081.TM	SC_9083.TM	SC_9031.TM	MO_1336.TM	MO_1337.TM	MO_1339.TM	SC_9086.TM	SC_9091.TM	TP_2060.TM	TP_2064.TM	SC_9092.TM	SC_9093.TM	MO_1410.Tumor	MO_1421_Tumor	TP_2069_Tumor	SC_9124_Tumor	SC_9129_Tumor	MO_1447_Tumor	MO_1446_T	MO_1460_Tumor	PROS10448.1115150.Tumor.SM.5EEBK	PROS10448.1115156.Tumor.SM.5EEBN	PROS01448.1115161.Tumor.SM.5SGU1	PROS01448.1115183.Tumor.SM.5SGU3	PROS01448.1115202.Tumor.SM.5SGU5	PRAD.01115362.Tumor.SM.7A15P	PRAD.01115444.Tumor.SM.6B2K9	PRAD.01115467.Tumor.SM.6B2KD	PRAD.01115468.Tumor.SM.6B2KE	PRAD.01115526.Tumor.SM.A4KND	PRAD.01115528.Tumor.SM.A4KNF	PRAD.01115549.Tumor.SM.A4KNH	PRAD.01115550.Tumor.SM.A4KNI	PRAD.01115554.Tumor.SM.A56E4	PRAD.01115574.Tumor.SM.A56E7	PROS12319B.SU2C.06115114.Tumor.SM.4W2N9	PROS12319B.SU2C.06115116.Tumor.SM.4W2NB	PRAD.06115124.Tumor.SM.7LGU1	PROS01448.6115234.Tumor.SM.67ERX	PROS01448.6115235.Tumor.SM.67ERY	PROS01448.6115237.Tumor.SM.67ERZ	PROS01448.6115247.Tumor.SM.67ES2	PROS01448.6115251.Tumor.SM.67ES6	PRAD.6115381.0.Tumor.SM.7LGU3	PRAD.6115388.0.Tumor.SM.7LGUA	PRAD.6115399.0.Tumor.SM.7LGUL	PRAD.6115590.0.Tumor.SM.B2XRS	PRAD.6115594.0.Tumor.SM.B2XRW	PRAD.6115595.0.Tumor.SM.B2XRY	PRAD.6115597.0.Tumor.SM.B2XS5	PRAD.6115600.0.Tumor.SM.B2XS6	PRAD.6115604.0.Tumor.SM.B2XS9	PM14.TM	PM155.TM	PM158.TM	WCM209_Z2	WCM335_X1	WCM252_Z3	WCM393_Z3	WCM665_X1
FABP4	0.293973904625615	1.00743868170174	2.28625446659362	5.34334220756447	2.60837311623075	3.70794768967455	1.09162835818741	2.01764827093599	2.09206724254272	2.36501573306324	2.80403600296487	2.12054244451644	3.36944592675268	10.0582183581925	3.27117907161415	1.87964164321168	1.63759230533989	2.20684407997055	0.486141431208399	1.81292142545545	0.340301818682071	1.60012389315776	1.12835773574273	1.30847757936475	0.137127034982885	2.12450904368578	3.14032929774814	5.1217816941897	2.54807403474186	1.48339218766771	1.4698601406056	1.23016137665175	0.354048126062602	1.82260258521889	0.0917010216385295	0.549235054290141	0.355232693235949	2.84418977494919	0.849999841716433	0.314853638376042	1.07380125881073	0.801280217799154	4.31858507739301	3.83310751553085	1.4854272217214	1.49766596432859	5.65598372212147	1.45235944204582	2.12689036598033	1.58399011169837	1.69779363973144	3.38954335909831	4.06002344856332	0.859544299479204	1.62057551710598	0.24632421712967	0.278003279888096	0.757058512597385	0.556190871392869	7.4892446887231	3.4738687378439	3.87530698334147	4.03260319038729	0.93974201852247	2.16992747619888	0.936560287021021	2.75364251010275	2.71731854640533	5.98070892436754	2.9267390044995	3.09014600931884	1.5436480739448	2.33044198789475	0.642588187091498	2.8363208298103	2.52441834679336	4.50053315098553	3.71353526030794	1.48814271685878	3.12507374078359	0.14652385402378	6.56478140789642	0.547312325843965	0.564373396317159	4.45926752450817	2.32141650882249	2.79271787097142	4.76651047372313	6.76994694604247	0.721574309616405	6.33220578596108	1.51817212359286	0.563200011673084	3.70794768967455	7.02599735188211	1.91452589901264	7.42159341675331	2.91264205476195	4.34055553459489	5.17441103280206	2.87309501295305	0.955207966745686	1.77368411232784	1.95888977377285	4.52454737560501	2.55484584047501	3.20514257416963	2.68973992624073	3.84435268041177	5.86642938784173	2.94791909910675	2.13881226104927	2.81536728541641	0.275176136268424	2.37410002990206	3.08656927626081	0.28136514085625	0.220542857852099	0.441004892966493	0.331122960163513	0.0462618978381198
CP	0.0745630458078302	0.370843494453451	0.591369955936744	1.81738688548598	0.342909597365582	0.418442345476969	3.08031252258508	0.629122940232366	0.294506001249332	0.357906430253988	2.17553019309734	1.22892899006247	1.10205418538189	2.65367249964393	2.04025280054753	2.53708217951609	0.160647299493436	2.05276699026067	0.206665146466133	0.0448541616205265	1.4543734874099	3.44907473905657	0.147834862423805	0.861057037359457	2.11024261175791	0.287105771319528	1.10786994621159	1.40641838688702	0.188800987312696	0.774473027430753	4.00143770949362	4.87106564355007	4.3864568001183	0.74913647316439	0.09294734430291	7.94129232109287	0.115385673937631	4.87882026929434	0.184407930542644	4.17569740934211	0.801763848585194	0.0440902427571281	0.1806825476333	2.2577763951771	7.43750988591955	0.338858040780961	0.474784012082831	4.60246395766408	0.0134238049779026	0.959499958646517	0.0145105125650569	1.3814327756579	2.05355012988524	0.174555055603497	2.87134085082494	3.10714976701884	0.0181446113268859	4.02693379802278	3.92793447656911	0.835552591323264	0.323490754664998	4.0165432960524	3.16999528443499	4.85071606024842	1.55958666862275	1.5332954668058	0.623286231753859	0.0487155810966582	1.75164124683718	5.55684989945179	0.543861743258839	0.544244485996842	0.356716655163901	4.01276602217922	0.364491712487928	0.34757423447445	0.153130828604205	1.62623862435225	0.629122940232366	0.0736925943816671	4.76651047372313	4.24800582729955	0.621624664217355	0.478669801638246	1.82857127341797	0.712975356846657	2.96383119421913	0.213994035032565	4.17379707565579	0.334261823978853	1.96273379580598	2.69834915678084	0.670473557003264	0.423687341778201	0.797417402739513	1.52366317845868	0.255584219243922	6.11387103650298	2.63141995039307	0.835552591323264	1.05557010082037	2.04103405076187	0.432627181625844	1.1711497033973	0.448116954344334	0.523810023306348	1.57979394787929	4.80617323637573	0.575396732334816	2.26183679486156	0.908204603033343	0.621624664217355	4.17189687333299	4.34246674798786	8.54049138999354	1.34825547642556	0.0952999723966889	2.14119968805049	5.59413268581885	0.333118439752685	5.81426196321557
MME	4.21373141838544	3.90724473632193	3.87530698334147	0.449138557562317	3.98822803813511	3.83310751553085	2.05276699026067	0.128174630353321	0.408069278177793	0.257557273993369	2.21328798225896	6.96642036743363	0.694186868912895	4.43913273730787	5.7336108849329	3.71353526030794	4.8604051937055	6.55982902489533	5.77491055602703	0.782076881104293	2.26264919197373	3.82374105376469	4.79262572643463	2.63655001784933	2.14358812813737	2.47480834315099	5.09061784013987	1.45706102139636	1.50721871102079	3.29114230356032	3.14032929774814	4.50725547796226	0.317903104043753	0.689315987025647	2.44052586473995	5.15881195461065	3.69119460204033	3.55401345332522	2.25452998122719	1.34502490734834	3.67445607202775	1.16515462849377	2.72595412291219	5.70215808563514	2.08024660343066	2.93644140806102	2.25371864281532	4.9418747718159	2.32633796621123	7.01805274972856	1.83903665821856	3.2304339015743	4.30140181117199	2.22619657924829	5.08088286094697	2.29033323752059	0.173341689322178	0.75192679528878	0.924947132599207	3.3484634975666	4.27850602692522	5.12373003240983	6.97436295101736	1.74724729605026	2.51093294599821	3.75549247118375	3.17719731663519	1.2976780990819	4.59187298340535	3.82561401686748	2.74844464503704	3.522647283937	1.16934943364194	0.175163249649183	2.85644257923311	1.9130036173818	4.81004473208969	1.99591881139524	3.65123255854656	4.56492778675235	0.891124406855877	3.79566652236961	6.09413272722299	2.8406917044409	5.5039015044406	7.31915377843626	8.20141783055417	3.99294494685263	4.74620976573587	1.06352482161607	2.56925500486625	1.920620060778	1.74651544668286	4.14340971408908	2.65110195272768	5.55881168754056	3.44265287850681	1.22339136922426	0.843505466557664	2.76404688824289	1.29958051586627	4.52935218223669	3.37309803138216	6.22743388080143	2.05198396837774	6.73028139478759	5.13249841589631	3.13045594771412	0.931799345626805	1.28125121675809	3.82655056024053	0.573418761769877	2.54638198495023	4.78101697089036	3.11073249611457	4.39985714682751	3.65030421440884	1.52435023146383	0.211759376909149	8.84981695956494	3.77603680676404
CXCL9	2.14996224508274	1.29641062547403	1.80846071998672	8.49759688677742	0.905085095247383	0.989305704879019	2.56501433072189	2.30013289158269	1.16455603658377	2.08733586153736	4.13581820752169	3.06156168807235	6.04677558512394	5.10911920159322	3.56694547824015	6.07045151846863	1.41833213122941	4.70950042750671	1.50926955608698	5.07504273388409	8.92467439055005	2.74584679735518	3.50330288135541	0.859544299479204	1.40773965298135	0.240808647373714	1.58819151772608	4.33004596871619	1.62553023443402	2.12292206308875	1.00854365301298	3.23133803903509	0.45598510410026	0.698632907667216	0.177197856869795	3.62525644710115	1.2781047110348	1.22523576605872	1.14074917849947	1.30593235063763	0.399755265351679	0.00767036948695591	0.426654858144399	4.47269738968681	2.33044198789475	1.16575338694154	5.00987262520233	2.90384093400737	0.285795397731986	1.17655949079729	0.783984759918734	3.88845229056689	1.71299815151455	1.21296772021757	3.50790667582031	1.08298201711683	0.677447841854103	0.846499231460583	2.50840705466146	4.79165821002627	3.9986064569409	4.43913273730787	2.55061278620157	4.14720627210047	0.974608752789874	2.26833892651071	0.871689865272583	1.85403154838935	1.30466069896642	6.31341940649693	3.02503795806843	1.37750832002965	5.14321723427739	6.22150609820976	0.897830469045713	4.91955347844161	0.210868877652638	5.89301668295599	2.29768157748901	2.73719254524759	2.98685573482812	1.49018092419969	3.64566318610948	0.284749510015248	3.18800781194441	1.76117822514806	3.01081573875665	3.44723965923384	1.81069047779823	3.55863093426927	0.00683426826931263	1.06865616327696	0.212428511718984	3.3484634975666	2.88011464590549	5.45491021999334	2.24480093440237	7.71419647704622	4.24610062157819	4.53319649495167	1.88947295894422	1.51269062789603	1.19408246109497	4.20326690887136	1.43029603364104	0.685786520263901	6.08821193512174	2.60496415665909	1.40311794238784	1.06694418724867	4.21468292977363	2.70610454366694	4.48325313566212	1.91376469518824	2.6416831741261	0.398168083901757	0.994232527472511	1.63120136008842	1.52709993324825	0.0333201891587521	0.080296939689225
ZG16B	6.4370637508161	6.60044334889758	6.84037548447221	4.69694956108965	0.371147570587548	5.59020731208785	4.96614886346709	6.10005384373466	7.44944783980396	7.18097590424394	5.26125836714454	4.51878246730727	6.13953614804648	1.25931073165288	6.12966424674221	6.47665391659128	7.75701489299793	5.86052213742977	6.0783446727756	0.0448541616205265	6.30452157013839	5.3003323082526	6.79275876133678	6.72730685106979	5.32672125133521	7.23564115900311	6.57072448284493	8.32704887934252	5.24856477600707	6.39946364838616	5.52448795482525	6.57369610813662	0.327435403995726	5.61867084442947	5.59707684921909	4.59187298340535	6.82648596980468	5.66678811292546	6.0378984877128	6.80267786548273	6.46378588107494	5.74540874114807	4.48037397366177	5.76212518602474	5.44315745068	7.43750988591955	4.68729771671693	4.725918964873	3.42248672465097	6.31144205510646	5.75327489412688	6.46180628797617	5.66384131568739	6.22545792030845	5.83197581939197	5.33747548935551	6.76994694604247	5.7100201650573	6.52417673489298	4.90306192229959	6.34110556413935	5.37659709852778	7.00117148792215	1.7663229893835	5.97183758574921	6.57369610813662	7.44944783980396	5.40497499951133	5.43238585476611	3.25848994008254	6.62620434065102	5.90582066974092	6.10202762110299	3.4417356801183	3.77323408780451	6.30452157013839	6.24225463021499	5.53135141122897	5.62947010978419	0.396901040579415	1.79584795867717	2.05746759251547	5.22123396011556	4.57454880781143	3.4481571729233	3.12417693053514	7.33506410059497	6.25015978021725	2.68371841287304	4.47845466640249	4.27945966725582	4.76844438629825	7.69926109886707	5.56960244835705	6.20273675400063	5.8359127076128	5.45588970820669	3.45549916786844	6.30649881262357	5.45099240653945	6.19878569665452	0.627034609928615	5.98958105175061	6.74317168873991	0.321528725501349	4.92634580284532	6.14348515350217	5.71100297777364	3.58173660479741	6.5162551775818	6.14940892293562	7.02599735188211	6.69062516535296	3.33570602067704	0.651518893624606	2.85994610077674	5.53919615479395	6.72433235989135	0.710722774878572	4.57262440154298	0.0031228168349174
MFAP4	2.66997033943085	2.29849857859221	0.43196112998316	4.93022756935238	2.01453828748474	1.91452589901264	1.08298201711683	2.41720586294001	1.98508962480057	2.58029117724052	5.7670424108521	3.9373450891802	2.40474426175342	2.10945111620653	1.37163223176118	3.25577234331812	0.48793072792194	0.204251060852092	1.78327366192386	3.7564258540186	6.10202762110299	8.08180037366846	3.91664683384439	4.80133435240386	8.15655758061155	1.68553008785313	0.529815146185922	3.68933404361761	4.65064214811351	3.25486659599907	1.06409429110927	3.68747366513174	1.27119663932084	5.39420952875891	0.651518893624606	3.10804535212815	3.76202705493825	1.17957074277971	0.559688766842175	2.36996930880246	0.340012778348902	1.09915263261669	2.9850829337173	4.44488430031311	3.47203084809501	0.910808950322391	0.573814024444743	4.57551104874234	3.94770118904021	3.86779888635996	1.77147436198646	4.42859078516738	0.0795544190043612	4.28613600626424	3.71167255931639	1.2831410599318	1.27999212938868	3.03393571605973	4.7075692709073	4.94478701659482	5.26418803946319	3.7863167137157	0.520077925988997	5.74344231708556	1.33278493246291	2.63483965171083	4.33577801635162	0.601488585561524	0.081489538305784	5.94325758381842	4.74041137724092	1.74651544668286	0.9811252578677	3.51803946243548	1.72171380288072	3.18440332351234	1.66900251414064	4.93896270435444	2.78054392125983	0.1806825476333	1.86380604930727	0.957352583789337	5.08088286094697	2.56925500486625	1.04651983567294	3.43531676749122	2.31567946555122	1.46109690371392	1.01020239518487	0.307166931930325	1.59801513577741	0.369628656114502	0.577378847671433	0.292115826230988	0.918647935384886	1.90084354812687	2.57349790828939	4.45543139726155	8.71010371358369	4.65449901525731	4.8032698411385	2.44636764704025	3.46468135786939	3.94675953459576	3.31386177386171	1.80771773200122	4.46694108344573	4.98363372222024	3.55586029877391	4.72688496684284	4.57358659207293	5.04390640376882	4.19280629690042	6.69062516535296	4.27659883824525	0.485426827170242	3.83029714529556	0.601081835402903	3.32751060521348	0.782076881104293	3.84716488927462
TFF3	3.03304563456986	3.71912442542166	2.34194677497464	2.75537577347008	6.71243492272446	4.4190101062982	3.16279724459437	3.52449076295217	4.57743560611686	3.821868255686	4.32622519595085	7.17600696925303	3.92228995852243	4.61883770477808	5.19781772130041	3.11969384243827	4.00615719868495	4.17379707565579	4.08936765210022	3.46100785738532	2.58453985162624	2.71472946817124	4.09220919422764	4.37114897159682	1.94048148365706	3.02059163292737	7.80481845999129	6.52120610043851	1.99669323454708	3.05620969212672	2.51009088999589	7.70623085875566	7.57383116024997	7.32512003329645	3.4481571729233	3.07227287213624	3.64287912402861	2.15634353368345	1.51269062789603	6.97039161971312	5.90286574927634	3.20243561438477	3.49685969711347	5.09645968397648	2.91704535297217	2.3625402937689	2.94262019844782	4.10736933757494	3.60487239200374	3.10535879134272	2.90472071673396	4.27850602692522	3.3466403288104	1.5443394326129	2.24237106868369	7.0140805632594	4.75104237406452	5.50782227746845	3.08835751161929	2.31567946555122	8.29015391043762	4.19375709986349	5.94030150863649	3.6122821324132	4.81198060915114	5.53331251793981	4.05813143481712	2.6974878605047	3.61691475692532	1.57769783451767	4.87882026929434	2.7199083615281	8.23531508650974	2.75104321631995	2.86783342408759	4.76360977110878	3.41515995653142	4.06853925933593	3.93263930230779	3.42706768794991	10.5988374812542	3.40600631734175	1.88115274710554	2.52441834679336	3.23585962657022	1.3405087714223	4.63039990450608	8.60234469554392	4.78101697089036	3.65958972679613	2.43468877992653	0.659663499162076	4.33386721554077	5.12373003240983	7.19886495199335	6.92770484374844	3.42890044550383	4.19280629690042	5.83296002529774	3.02592742773603	7.97018718991872	6.30452157013839	2.88011464590549	5.93537491696233	5.21830641312775	0.750065890789293	4.48613253858641	5.06433752028777	7.20780998967093	4.3768885462662	4.67861305426241	4.27850602692522	4.76747741893703	2.42719088355941	5.43532339352514	4.64485756609547	3.00548693618649	2.9505695140658	9.73552391827731	6.10400143432279	2.30912900486196
GRIN3A	1.03976076433966	4.31763019671812	4.06002344856332	0.357906430253988	0.135316131940689	0.454610798873021	1.68841200563097	4.7075692709073	0.374502098977398	0.333404073583642	1.34825547642556	0.14188370919063	0.307166931930325	0.0706702910713571	4.22800743697572	2.25452998122719	1.24748353078007	0.209980296249924	0.698187533494837	0.0448541616205265	0.245360181591572	0.311546080309422	0.47372757493686	1.78475098742063	1.78327366192386	5.04974304274446	0.307439596048399	0.291321532752685	1.11428675313522	0.101352936121858	0.29770996623046	0.152940249151479	0.189432702387095	0.442354295537077	0.187121477139092	0.182747653523785	0.328567502091184	0.36629992924034	0.182747653523785	0.382811530310637	2.58114073506507	5.08964426181752	0.866110759505289	2.9461525128178	0.276716229073269	4.73268145604691	2.74498100911858	0.543479164264048	1.09105075105401	1.15559715786012	2.51093294599821	3.25033874792002	0.298514012679726	1.46648661968624	6.38759211235558	0.132082322135743	5.34823155269514	1.48203625471647	1.32764843688906	2.31977684123693	0.506776304613449	4.40464433135002	5.31596885197823	1.2320111857365	2.22215967261452	0.0861643119447271	4.49957292428055	2.71386660603866	0.169525841191591	1.39850385661554	6.34110556413935	6.48952312397664	2.85469127090401	0.305533831990362	0.163385719725714	4.82359767335804	6.68467755077094	2.7588432607681	5.98070892436754	0.0943564456596217	0.332547596289778	0.653228455574514	0.381882939119024	1.16934943364194	1.80400477871739	0.582551766376954	0.595809295052412	0.28868264736672	1.33085755196674	0.340880326769481	2.87660423316558	7.06373833854772	2.96825529731639	0.233714380410618	0.852004002737059	3.29386674036008	0.350214225288434	0.454954140706886	0.119302629169823	3.6809637605362	0.223511734285011	0.167533587799072	1.81664231237901	1.83679191825852	2.27403382066038	1.83529607806702	1.72316833886029	3.43898440101442	2.30422048484134	1.03751319856788	2.42469332158417	0.0971969703001768	0.165157445923519	0.0518554261105047	0.122231214677424	1.25432369115478	6.58261133385135	0.876270179932039	3.6076506893222	4.57936026406748	0.154085330991335
KRT16	0.0589518710982019	0.0069385539959148	0.832581699364559	0.580957109589932	0.428640101609705	0.680074452199418	0.229047177343834	0.00673004727197953	0.00977886638765416	0.0581371269318615	0.0211734175430442	2.41886906398778	0.0478083170682672	9.2541279783076	0.699078453064526	1.19711773865845	0.612122864071172	0.123619281040946	0.0069385539959148	3.3211395599714	0.018925030700916	1.1850014511486	0.0031228168349174	0.173341689322178	0.256076710373041	0.00988497900428661	8.18945467337448	0.102159394863729	0.031400800608381	0.00353110891680868	0.617482522557499	3.71353526030794	0.00527773002465299	0.0368471394937362	0.0259859225104173	0.374196406962375	9.35098970231148	0.701755321893051	1.7115474735997	0.124490057388384	0.353161217016633	0.0968798808712501	0.154850861801984	0.00517447571341531	0.0070429044873047	1.03695173374058	0.423687341778201	0.237011023191058	0.00160074626997233	0.571050663967259	0.0133155030841909	0.0535752122759385	0.202286565960932	10.7217690573109	1.58679046712057	0.00517447571341531	0.0293818862312701	0.207987984952036	0.340880326769481	0.00610607861530676	0.0682511241613515	0.00445349011896549	0.0169250179205159	0.242241051551642	0.352275606458926	0.0136406096732799	0.00394041859739919	0.467767946437201	1.52160291391996	0.00631380986544193	0.0840425585032367	0.943993994128193	0.168130103040281	1.08931894445328	0.375420057999417	0.00149977968847151	0.0721047865140687	0.0333201891587521	0.00673004727197953	2.5185155922067	0.00342894058413271	0.00777517432753143	0.00610607861530676	0.00714731977901467	0.0957729770492845	0.0440902427571281	0.00620991198215219	0.310447984911819	0.0625164328713234	0.485069763878312	7.40965667241927	3.79099109132364	0.186284478336411	0.39091530423946	0.729777904834078	0.00683426826931263	1.19651035248491	0.0666987674610875	0.794046525601336	0.00373563641694591	0.00610607861530676	1.3263659066014	0.318181162071313	0.066277159272681	0.11386701181318	0.00840537065693729	0.147834862423805	0.00631380986544193	0.12711737966242	0.00673004727197953	0.432960438425193	0.892669362915574	0.809525485716922	3.25577234331812	0.0688181419178231	0.213322374322802	0.00465916589417858	0.00180286827576332	0.00507128556500876	0.0592241037699344	0.0031228168349174
TMSB15A	5.65598372212147	2.76751756711963	6.3183629205984	2.39976577322057	3.01881358105047	3.76482823532055	1.75237404732366	2.12530270431031	6.96244919439512	5.82213435433873	2.76317941759124	5.36583628626399	5.99056689216394	4.37210549539551	7.1660694211712	5.37855380120677	5.84181836228319	4.66703646765274	9.40092197087227	3.59746569036521	2.54299896976201	0.580160778022738	3.522647283937	4.48997211646063	4.13392066715824	2.72768221710858	0.400073152328189	8.64724209465814	2.84331514324651	6.69954699105497	3.17089532049103	3.57896232542963	0.517103913567316	3.94393479992035	4.13297194753344	5.31792369631494	4.81101265986501	3.07316590218096	6.35890696586403	4.18044881719842	4.41517861593528	2.65710108474156	2.12530270431031	2.86169831336302	1.5916966875878	3.65494639577745	4.07421805087756	2.77012141122519	4.33959997202457	1.74066555318245	2.48906957162125	3.65866096878423	3.02859624535519	2.02309535324802	4.73654623575965	3.34755188525526	4.49477218830424	5.45001298807222	4.60246395766408	2.81100754919234	1.27999212938868	4.25943968336077	6.38759211235558	4.14151163601482	4.10547383761744	6.47665391659128	3.38223213711031	3.26302044871954	5.23099350922857	1.9658112292933	3.65401786742243	0.996975660345411	0.256816412425236	0.486498972017602	4.71239733504242	4.42092601915981	4.30331058188668	5.04098833244415	4.57743560611686	5.52056627187642	5.9964821375375	0.85702653520587	2.31076600283368	2.21490004291452	3.77883990863491	4.24419554111959	3.722851418498	6.0221188570842	1.3683732398431	3.93922767238901	0.0350150805929788	1.08240694868993	3.81157082499732	2.67684169370775	3.00282346558891	2.43385529502442	4.88851540057189	0.555027869575614	2.90384093400737	3.86686055441753	2.0269897121447	5.83296002529774	5.16368620057142	6.06749173654919	6.00732765377379	7.72017081505729	2.56671033252162	5.14419177575619	3.47111198069436	1.6142154999195	6.52714742975206	7.52506658325676	3.97879700453364	1.29577713003413	2.44302891141152	1.76485238176139	0.962188054534005	2.98331041194079	4.94284550039074	1.68193083369123	3.08656927626081
S100A4	2.13324554482955	2.46978144689398	6.43409494412309	7.54895027966064	5.08672363391382	6.81656554166473	3.2866027333868	3.15200770932736	3.59283805135652	2.40474426175342	4.51109738764259	4.14340971408908	4.93216857179844	8.09276397196318	5.5048816775075	4.52743018158281	7.18495112915834	7.08956498317122	2.54807403474186	5.3560552831261	4.92925709790805	6.49744321421365	3.46100785738532	4.01276602217922	5.60983620311409	3.68654354343222	4.74524331140652	5.95803930477149	3.10356807529372	2.31977684123693	6.0221188570842	3.10894100203757	3.35393434284706	3.34937516571255	1.33986424406133	3.82655056024053	3.4454047893078	7.00613642058316	4.48613253858641	5.55881168754056	1.57490506059833	1.93054020862428	7.34998092111421	3.3530223960056	3.15200770932736	3.97785410599112	6.83343059417681	3.7863167137157	2.30585624550193	3.15200770932736	3.19792523808223	3.59468896361816	7.53103732660479	3.86029335558124	3.21055814095401	1.90084354812687	2.18755424053868	3.1862054442081	3.76762980138905	4.52262563514914	4.07989810442703	3.04016818274482	4.81488458593489	2.90032253678788	7.53700819078553	4.09694579039747	3.65123255854656	6.34802804015977	6.0783446727756	6.2610302072177	3.67724480943774	4.72108929689536	4.45447243357726	5.95705378723047	8.51056466096071	6.41430454792731	2.1260964784239	5.66777040280694	2.51514460761263	8.36195196762786	3.07137990832409	8.37591385469137	3.62247546090573	3.38588731178495	5.9186263885722	2.46810656887685	3.69398577658677	7.85262842954301	8.86878013949196	4.16904681651426	7.85262842954301	6.64998747399828	4.29567622430377	7.42159341675331	7.0349353928733	4.71915758951941	3.49225894769012	7.15215757970184	8.45271070115262	4.14246065829028	5.59020731208785	5.12860118279628	3.05710152445206	4.01087760410094	8.45271070115262	3.85372813106449	7.56785956183165	5.8280391036247	3.70236171925137	5.59707684921909	4.76360977110878	5.1402937131037	6.59152708183411	5.26711785445441	3.94487634001249	8.64724209465814	2.16672836254584	4.8342493477354	3.94770118904021	6.43904299091111	2.70179516933172
MYH11	2.9514531283739	2.15873836102678	1.029668227687	2.98331041194079	1.84128257270745	2.69232182367922	1.37750832002965	3.21055814095401	1.19105131862851	2.33947978936065	4.04867349517792	4.32813552300129	0.802247652474255	2.41055694686903	0.585749059778728	3.28932630165325	1.25993484381453	1.63688162975255	1.31804502070283	2.7779372258937	5.99845396313214	11.404479069882	3.67724480943774	6.69954699105497	9.93932306687046	1.24934707281115	2.39230466199388	2.30994745236141	3.81531476486164	2.38650708734156	2.16433019356775	1.55403396404594	1.41833213122941	4.52935218223669	0.957352583789337	2.50083436937681	3.66144738034131	2.11420180409843	2.26833892651071	1.89174478714255	1.9496767102123	2.08418392107463	1.75824133269924	2.94438621249684	3.7853819648864	2.66138872356137	3.27117907161415	5.95114089004264	3.3530223960056	3.88093973265691	4.15385153445705	5.49704067077483	0.59419265397358	2.15474754048328	3.50330288135541	1.56445300422183	2.51009088999589	4.04961912909774	3.73030751625554	5.31499145276464	5.24758845777042	4.68633266055162	3.51251173277715	4.23752874823085	2.46726927145472	4.2823207719789	6.10597528334567	2.72077179679642	0.612122864071172	4.16334759290637	4.91664278200399	3.29023427365569	2.43885764622014	3.72751115025057	1.85628526201754	2.77098951808191	1.80326258570126	2.59049170726556	2.50840705466146	0.394689485868926	1.81440938432392	2.81536728541641	5.21733059682159	2.73459784591801	1.3014843795798	2.11895660088956	1.65469117382011	0.834066365626885	1.59450343681947	0.810498806955941	6.74317168873991	4.64678566411062	0.522688691401512	2.27077896455697	3.64102331430688	1.6113925643527	1.66470318919291	5.642234807204	8.17948560995921	4.07232497990903	5.02834527769121	1.43496216398947	2.00211758382717	3.64287912402861	3.03215562091337	1.52160291391996	4.36349782077867	2.8162394647021	2.44302891141152	4.42284204361907	3.71260388765338	4.68729771671693	3.60209452201189	8.25625282246491	1.80771773200122	1.23695121621422	3.65958972679613	1.59731250620975	1.9688906292504	1.31676728104194	4.22800743697572
