TP_2077_Tumor	TP_2078_Tumor	SC_9137_Tumor	SC_9142_Tumor	MO_1469_T	TP_2081_T	TP_2093_T	TP_2096_T	SC_9175_T	MO_1510_T	MO_1511_T	SC_9176_T	SC_9178_T	SC_9146_T	SC_9181_T	SC_9183_T	SC_9190_T	SC_9192_T	MO_1556_T	MO_1012.Tumor.Subcutaneous_nodule	MO_1020.Tumor	MO_1015.Tumor	MO_1040.Tumor	MO_1054.Tumor	MO_1071.Tumor	MO_1084.Tumor	MO_1094.Tumor	MO_1095.Tumor	TP_2001.Tumor	TP_2010.Tumor	TP_2009.Tumor	SC_9012.Tumor	MO_1118.TM	MO_1128.Tumor	MO_1124.Tumor	SC_9017.Tumor	SC_9022.Tumor	SC_9023.Tumor	SC_9026.Tumor	SC_9028.Tumor	SC_9029.Tumor	SC_9032.Tumor	SC_9034.Tumor	SC_9036.Tumor	SC_9037.Tumor	SC_9043.Tumor	MO_1179.Tumor	MO_1184.Tumor	MO_1176.Tumor	MO_1192.Tumor	SC_9050.Tumor	SC_9055.Tumor	MO_1219.Tumor	SC_9057.Tumor	SC_9058.Tumor	MO_1241.Tumor	MO_1262.Tumor	MO_1202.Tumor	SC_9068.Tumor	TP_2054.TM	SC_9080.TM	SC_9081.TM	SC_9083.TM	SC_9031.TM	MO_1336.TM	MO_1337.TM	MO_1339.TM	SC_9086.TM	SC_9091.TM	TP_2060.TM	TP_2064.TM	SC_9092.TM	SC_9093.TM	MO_1410.Tumor	MO_1421_Tumor	TP_2069_Tumor	SC_9124_Tumor	SC_9129_Tumor	MO_1447_Tumor	MO_1446_T	MO_1460_Tumor	PROS10448.1115150.Tumor.SM.5EEBK	PROS10448.1115156.Tumor.SM.5EEBN	PROS01448.1115161.Tumor.SM.5SGU1	PROS01448.1115183.Tumor.SM.5SGU3	PROS01448.1115202.Tumor.SM.5SGU5	PRAD.01115362.Tumor.SM.7A15P	PRAD.01115444.Tumor.SM.6B2K9	PRAD.01115467.Tumor.SM.6B2KD	PRAD.01115468.Tumor.SM.6B2KE	PRAD.01115526.Tumor.SM.A4KND	PRAD.01115528.Tumor.SM.A4KNF	PRAD.01115549.Tumor.SM.A4KNH	PRAD.01115550.Tumor.SM.A4KNI	PRAD.01115554.Tumor.SM.A56E4	PRAD.01115574.Tumor.SM.A56E7	PROS12319B.SU2C.06115114.Tumor.SM.4W2N9	PROS12319B.SU2C.06115116.Tumor.SM.4W2NB	PRAD.06115124.Tumor.SM.7LGU1	PROS01448.6115234.Tumor.SM.67ERX	PROS01448.6115235.Tumor.SM.67ERY	PROS01448.6115237.Tumor.SM.67ERZ	PROS01448.6115247.Tumor.SM.67ES2	PROS01448.6115251.Tumor.SM.67ES6	PRAD.6115381.0.Tumor.SM.7LGU3	PRAD.6115388.0.Tumor.SM.7LGUA	PRAD.6115399.0.Tumor.SM.7LGUL	PRAD.6115590.0.Tumor.SM.B2XRS	PRAD.6115594.0.Tumor.SM.B2XRW	PRAD.6115595.0.Tumor.SM.B2XRY	PRAD.6115597.0.Tumor.SM.B2XS5	PRAD.6115600.0.Tumor.SM.B2XS6	PRAD.6115604.0.Tumor.SM.B2XS9	PM14.TM	PM155.TM	PM158.TM	WCM209_Z2	WCM335_X1	WCM252_Z3	WCM393_Z3	WCM665_X1
LPAR6	2.3964487413196	1.90615959545662	3.74989308044162	4.51013687076254	4.04394586070939	3.89314892586974	3.60672454278204	2.12292206308875	2.94173729887033	1.24810454834444	3.34572882826391	2.6708289645922	3.28478731132109	5.19098977722712	3.55955457727204	4.59668669033888	2.76838543570353	4.01559892292568	3.10714976701884	2.98331041194079	4.10642157043388	4.63425474911687	3.88375664436047	3.26573946085867	3.94675953459576	3.9986064569409	3.22952982420743	3.9995501709922	2.96294658565389	2.99749839077919	5.25442302149643	1.92290744521341	0.854010936324189	1.90388052970383	0.69020006288225	1.87586612540651	1.94890975896543	3.35940719130178	3.7051545040779	3.09819748775811	2.06845209220376	2.35924110930014	4.57262440154298	2.64596315729185	2.48655091869181	4.16999680253774	4.57647331484953	3.16099836051796	2.38154158908593	2.66224650523189	2.38402389314262	3.07852547131403	4.12064166972764	3.05531792668566	2.29359812771525	1.29071496317728	2.65710108474156	2.02932775904035	2.84506448263648	3.38040487763882	2.90472071673396	1.95197830697833	3.312042897241	1.49426141274152	3.24128750768585	2.36006575514736	2.00366848527329	3.91194529801449	4.23467202327846	3.30931501079251	2.13324554482955	2.6416831741261	3.69956933591385	3.00726292819781	4.5909103166649	2.98242425589644	3.05977742237068	3.05264303203164	2.73200387607836	3.39137170936904	0.973525077025812	3.03304563456986	3.44632219801855	2.71300382594756	3.58358636535319	2.23346979124374	4.22800743697572	3.73683390261823	3.69119460204033	2.3017676186484	0.617482522557499	2.74324967437648	2.97091060603517	5.15393813421862	4.36062911689956	2.58029117724052	3.5254125774316	4.00898933216797	4.46694108344573	3.09819748775811	4.45447243357726	4.54569336723709	3.53371115164793	3.03215562091337	4.00143770949362	2.21651253686778	4.13297194753344	2.9461525128178	3.59931708010433	4.32813552300129	4.13866477053719	3.23676412388816	3.05888538961035	4.74814274177449	3.76856374233305	3.84435268041177	2.59644787969107	3.38771522648694	2.25128526449383	2.30422048484134	1.36316703915353
CRIP1	2.56162340010628	2.29278174922785	4.70467270894216	5.99253860200141	4.4362573276923	5.52840985038026	2.98596929937462	3.4041762347705	3.38588731178495	4.11116074895952	4.26325196371553	3.97031226349832	4.09126197884434	6.06551859447787	3.59931708010433	3.75922626093847	5.64518080163993	5.11301503747856	5.22416165398115	4.84393491229132	4.84102902136894	5.1763612217085	3.60857688325902	4.3778452426883	3.87906199026569	3.07763204463099	4.75104237406452	4.49189206536654	2.52694947163455	3.83029714529556	5.64419879124268	2.57095189902346	2.55484584047501	4.40081452722056	7.39970978673836	6.7838320446654	3.74149691667682	5.41672113766388	4.73171531775475	3.7779054988416	1.92901265437493	2.05511676217449	6.27684347180412	3.16009901255312	5.20269532183166	4.71239733504242	7.18097590424394	4.19946259760648	3.03037579724731	3.76015981596398	3.66330521706674	4.46310408693842	4.33673346104139	4.01371028596664	3.25124419895593	3.65216094877964	3.15830050494385	3.67817447927865	3.78912121368999	4.45639038821413	3.49501924457395	3.37218492267696	5.21537901330868	7.45541700874992	7.2813707689456	3.94770118904021	4.22039266877396	7.15712599687897	4.08084490238498	5.51076299838182	2.99927313886741	3.69026430035027	4.56877589183206	8.78195277397124	6.11584506381803	5.25735235981075	1.6248219877224	4.59668669033888	5.38442426103966	6.98925614354761	5.90680566373577	2.56077589124226	2.73546266469474	2.07238068321674	4.01371028596664	1.98972779001854	2.79532857577737	6.34407229402262	3.80408494279581	2.89416817230006	0.975150848772157	9.48181710138658	1.58889226111101	6.12078028737555	4.47365686851217	7.0140805632594	2.32880007339029	7.0140805632594	6.18792098211291	2.95322057074523	5.14321723427739	4.13107460950259	2.90296122461086	2.88713903899316	6.04677558512394	2.39147614131703	5.82115026739354	3.98068291352039	4.60920522777198	4.7230210956532	5.40889014913939	7.10247946236389	4.58224743929181	2.81885646592318	4.26706473949142	4.2737382854678	3.62618353627072	6.09610639674613	6.63512259641715	3.32022963757995	2.58368993978233
NPC2	3.65030421440884	6.28771627342896	6.76300481274973	6.696572995457	4.8032698411385	6.1632322642124	5.4647057274823	5.83000743992269	4.90888180750659	4.89142433877126	6.36978680115706	6.07439802255149	6.20076120857289	7.12135583952596	6.77986476086465	5.38442426103966	5.70117537861383	8.94363943227197	7.02599735188211	6.04184377096706	6.1247286255329	6.2679482585667	5.20757333550138	5.95114089004264	6.19483477352733	4.55819457963015	5.61572585151664	6.82251773290433	4.5120579308013	4.95935088813499	5.94325758381842	6.79275876133678	4.07895134139482	5.46764464999684	6.66485373673601	7.96022320444386	4.62172792556168	7.06771146608289	5.80934207307962	6.65296061618567	5.46862431846888	5.21733059682159	6.0783446727756	5.51370384000626	5.37855380120677	5.70117537861383	6.5142748556445	5.05947223887723	3.7051545040779	5.04682464064398	6.27190160689996	4.90985185895374	4.95837982658734	5.57941358432614	3.50882758633017	3.61320856291366	3.80595616315211	4.99335021921833	6.20471233289244	5.60885463888447	6.40441043294688	4.51493971778175	5.6255429304049	4.06664661007934	6.68467755077094	4.44584299035836	5.47940158055301	6.4370637508161	6.10597528334567	7.08956498317122	4.64678566411062	5.24173088538296	5.39910270758085	6.29167025664073	6.28771627342896	5.67661155321725	3.80876330661802	5.73950960640811	4.51397909588764	5.98268044023384	3.84435268041177	5.55684989945179	5.18806376511349	4.62172792556168	6.33220578596108	5.03904304369438	5.72574656869927	6.24620714025064	5.68152372318858	5.08282971362771	5.33160931421516	5.78868153349574	6.68765133106662	6.57072448284493	6.31341940649693	6.67179179607981	5.71395148611921	7.07665127294331	7.08956498317122	5.17831147790365	6.12768997183182	5.09451233155598	4.5014934041543	5.85855313844741	6.31638549173401	3.88657391322407	7.0140805632594	5.17441103280206	3.63545699955771	5.49018050046795	6.76994694604247	6.74019691858858	6.95152887889789	5.22611353134687	5.27786172550542	5.06920325527326	4.13961369211738	5.49312049203065	3.68282350755058	3.71912442542166	2.69921053584306
GPR68	0.470917362583683	0.317069764522819	1.72680708328397	2.91704535297217	0.967577166398388	1.54641439577261	0.329134395404565	0.359098524206836	0.560078245591183	1.10961796260872	1.01574267009057	0.301203017346762	1.04708419972517	2.70265687912379	0.436301484085493	0.996426690486824	1.81738688548598	2.38650708734156	0.728863642989463	1.75824133269924	1.13838320468145	1.73555405652324	0.561247670934998	0.942398208801682	1.72098674116208	0.946657087608657	1.52572478448063	0.804184599137819	0.655797888831597	0.566332339885187	0.675700179647767	0.325459642638542	1.16515462849377	0.773052230792505	0.92705239574029	0.894731728070597	3.2566781497939	2.08103383489649	1.26618490356127	1.49834732631697	1.09162835818741	0.207987984952036	1.02241359702965	1.05103951864891	0.385916473136088	1.25432369115478	1.91985785045291	0.45977735250764	0.604340521446963	0.772578977509806	0.1848241406989	0.873215077732427	0.845001569222054	2.18594960225838	0.836048346434869	0.519705607734326	0.777794268332939	0.496574878328624	0.406462508825247	1.17836574387905	0.618723399245815	0.68139006089977	1.90084354812687	0.123098010546232	2.33865766344166	0.932327648266625	0.448116954344334	2.23994216383519	0.550390660502458	2.39230466199388	1.1561932489919	1.78179687182492	0.967577166398388	1.17896816032713	2.52610567195983	1.43629672995471	0.301742454715629	1.58468998222936	0.403899531636198	0.801280217799154	0.220542857852099	1.31038818466668	0.494405211743252	0.453238993785308	0.943993994128193	0.505677270674729	0.582551766376954	1.20380988969226	1.82633203062351	0.733441833946535	1.06466393053595	0.108365575206399	0.259290467071395	2.40059527643916	1.9704310657363	1.18318972226513	0.424345717742815	2.10154246105864	3.02059163292737	0.706230476438545	1.06979832966265	0.313197368281668	0.314577246985173	0.919696072950473	3.00193578018333	0.512293218468052	1.64328283658174	1.14786316888329	0.164762961591171	0.623702044499433	1.34244330613164	0.91133033871721	1.08183204965256	2.00677173559048	0.686227105546956	2.01220705977646	0.738037235202244	1.02910915362082	0.262526073262362	1.36381726277188	1.09220613442377
PLEKHO2	2.73892274952653	1.87209381489025	3.08478130353023	4.46502253100151	3.30476967816177	3.36488203607545	2.24966354349929	2.25290741052527	2.38319635949247	1.85403154838935	4.06096950852126	3.08746336112949	3.23585962657022	2.99661112068338	2.63997177939486	3.43806741343527	2.98242425589644	3.78912121368999	2.37492647263448	3.6986386308122	4.61980108726711	3.73776641826857	2.49494969206666	2.87484947383737	3.11700476136847	2.24075169194491	2.6777009906494	3.00992743289254	2.26671276089469	2.23023617791052	3.46008961223935	1.92824906488408	1.40113954271666	3.79099109132364	1.61774740605855	2.93467668600275	2.2286200157696	3.70143088016011	2.45472116884813	2.63655001784933	1.80326258570126	1.84352966051129	3.54109104096553	3.21507278662905	2.07631218888515	3.16819539949916	4.34820109284924	3.28024977346341	2.04337851182772	2.48822992728161	1.66756884275653	3.01525829865556	3.10714976701884	2.35511938479376	2.52188804515449	1.90767960507045	2.14836804258029	2.19156775849498	2.20201572090763	3.87812317876602	3.08299359371459	2.56501433072189	3.11521236282327	2.40142487766553	2.67856037137564	2.99838573018627	2.50083436937681	3.60672454278204	2.38154158908593	4.37593187856916	3.05353459660177	3.70701658332332	3.01170411337532	3.17629684488293	4.28327453473284	3.52817832040678	1.26868947383612	4.13392066715824	1.49971050166214	2.70696666593949	1.89023010759606	5.49900084141047	3.5272563561881	2.57010340738082	3.89127015324968	2.75797626897491	2.52104479441206	3.88187866350004	5.29056147680599	2.28543902510639	4.53511880674762	3.01348106872829	2.33372703859601	4.44488430031311	4.73847876133766	3.16819539949916	1.99127481741162	4.79069071540948	4.39028490189761	2.89065301436192	3.48673973179344	2.43052231808706	2.79881061032948	3.04818621535464	4.69694956108965	2.8985637789311	4.89239402561779	2.58029117724052	2.3411243451724	2.68973992624073	2.78054392125983	3.0490774444122	3.02503795806843	3.62803785510006	2.9179262310253	4.7056382065195	3.05977742237068	2.42802359743461	1.59942082929213	3.89314892586974	1.83679191825852
HEXA	3.93546265928317	1.51885798308801	4.45063685187019	4.21658604844015	1.62836465293292	3.58821160850874	3.45091002853315	2.73632756448493	5.2993551553263	2.6297106158906	4.56973798136611	2.7779372258937	3.67166774335445	4.81682067775588	4.12917740657005	4.04394586070939	4.24038575661992	4.23752874823085	1.18741941028389	4.18615158542645	3.84060363864927	3.57896232542963	3.66609231514168	3.95146818729292	2.7415186622149	3.66980908500898	4.34246674798786	3.90912484391216	3.58451131783913	3.14571800439505	3.69584678391349	1.92290744521341	2.26996551331953	2.63740532964052	0.449138557562317	3.94864288155546	1.43229487945261	3.26936563330427	4.08747346419613	3.63452944324119	2.48151613680362	3.7779054988416	4.51109738764259	2.04025280054753	3.04996874064509	2.57774303561148	4.00332539504266	2.30585624550193	2.88187029869359	3.83966648016879	0.972442089595553	1.80252052533595	2.12371549659652	1.60998196058759	2.96117758087933	3.65773225664913	3.29114230356032	2.99927313886741	3.6809637605362	2.60752074543018	2.96560062351692	3.42248672465097	2.2553414257151	2.60411213508769	3.2304339015743	3.6317470539436	1.52709993324825	3.75269258145707	3.68003395485486	4.12064166972764	3.54016838142921	3.51803946243548	1.89325997604318	3.67073839141999	4.50629506636479	4.12917740657005	0.678322696246063	3.76296073883537	2.70265687912379	5.19489135985537	3.16639576436237	4.40368683796989	4.05151050378729	4.16524720206078	4.08084490238498	1.68265040491316	3.5364782383412	5.06239135321124	4.69405376331582	1.84203147166703	4.64582160309132	4.47653546656223	3.28206461404679	4.86137422172976	4.66800105329534	3.59006204188273	3.66237627582011	4.53800246836728	4.53704122199266	1.72389581303459	2.740653277204	2.76838543570353	3.5272563561881	3.41607561546058	4.77618092077331	4.23562423340337	5.28079220257504	5.45393074571067	2.75710935713372	4.38262915503866	2.70438054640319	4.63039990450608	4.09599840200125	3.89127015324968	4.06286173449744	3.42431895028808	2.17312836430647	2.95675630944787	3.71632964391221	3.72471517930282	3.38131848002629
SEMA7A	1.06808533477749	0.575792823724836	2.20523419132158	3.04818621535464	1.51543017961801	1.97659771315005	1.1366104832752	1.03582931612668	0.895247752145634	0.603932599944099	1.05783947660628	1.55680913892825	1.45706102139636	1.63972518694249	0.768799171059128	1.57281201448552	1.65754892473921	2.89680531532203	0.43496321515472	1.51885798308801	1.78992583780247	0.500203800869881	1.01297039184481	0.984937987669404	0.343200064168761	0.372670152545918	1.88947295894422	0.396268418692781	0.75939801286886	0.683146595560513	1.97659771315005	1.60998196058759	0.314024879982602	1.50995347088081	0.477961868867373	0.55891030374109	0.887525569320854	2.78749857748156	1.70430237893246	1.31612865112162	1.02130006485153	0.663111151212902	4.21277993898731	1.60645797385904	1.2080789288673	1.53398460249559	3.28841838758578	2.17152769863035	0.444721719627858	0.998074114907179	0.403260295802022	0.875760563165055	3.0946183994296	1.15977329938737	1.23756945654722	0.509714145728677	1.22831304268725	1.62694715743574	0.784462161933917	1.31612865112162	0.743574447870081	1.03134647499466	2.26021231767523	0.43196112998316	2.60752074543018	1.48474872580309	0.57896752617745	3.58173660479741	1.62269810724064	2.31240341251488	1.01796357434398	2.54722796469902	1.22032065866869	1.4276330645041	3.99011469054232	1.4969847528468	0.584948738486101	2.58029117724052	0.680074452199418	1.83454835404058	0.640472834467721	4.20707173551228	1.03639043958868	0.902490263593822	2.32633796621123	0.848998800923973	0.624118025628944	2.12847848123692	3.62340240939089	0.952531074457781	2.64853217156483	1.69346073110553	1.07494647995184	3.89314892586974	2.36831771773207	1.09220613442377	0.66009386078671	2.35511938479376	1.0997326055187	1.03807483405604	1.16395761123429	1.19347590169614	1.1154556348003	0.872706500341652	2.57689383249317	0.792604459588225	2.49242908158608	1.72535117353556	0.823215024132474	1.22831304268725	0.913417621915906	1.28251095063006	1.14193317014471	1.40641838688702	0.761272719688846	4.29185977231266	0.632053685901676	0.451185969152783	0.758461695038782	0.442692033641276	0.13387479630761
RNASEK	7.33506410059497	7.39473648153908	7.13924020587224	7.47730504671833	6.37275418593699	6.65890706632596	6.12275443878084	6.35593989563382	7.74207762510108	6.67179179607981	6.79275876133678	6.64998747399828	6.41925187711533	5.49704067077483	6.67476534113719	7.18992025614677	7.86159349463176	7.20780998967093	7.77195280706878	7.80481845999129	7.03096288282592	7.34998092111421	7.0220250126724	7.76398583955642	6.65593381366583	6.59747120239675	5.8683985556117	7.17600696925303	6.29760146750286	6.95152887889789	6.21755440825839	6.46180628797617	5.46078735790996	6.62917703640784	5.41770007566271	6.7739140041581	6.84831282594804	7.13924020587224	7.03096288282592	6.52912792648881	6.10992308860756	5.9186263885722	7.50018979767197	5.88415340703052	6.19878569665452	6.8979289254283	7.34003627848715	6.90189877999	5.35898942810233	5.59315132335461	6.24225463021499	7.22669507122325	7.22669507122325	6.70252104020411	7.34998092111421	5.35801136489683	6.86220399965431	5.28958447913826	6.40935739966622	6.00929969037855	6.66782715426145	6.7739140041581	6.4370637508161	6.35099492930231	7.78788728683781	6.12966424674221	7.0806246399312	6.99719962881299	5.96296704069002	7.03096288282592	6.50536374194843	5.95311181609731	6.76597997863256	6.53705018062677	6.7530879639847	6.95152887889789	5.20171976863075	6.85525828182044	6.39451704660299	5.45588970820669	6.25312434524807	6.56775291605837	5.92552248776228	5.71100297777364	5.99056689216394	5.93734552354719	5.68152372318858	6.39649566534326	6.66188037405347	5.80835812786106	7.17600696925303	6.22545792030845	6.6321497883681	6.81954161262869	6.2679482585667	5.84772440237823	6.53705018062677	6.23830225046246	6.8096215684175	6.16520716514956	6.07143813076703	6.29562436579969	5.9698662847653	6.08821193512174	7.07168466752269	6.00929969037855	7.11142070252849	6.54002113582067	6.0980801022662	6.54002113582067	6.79275876133678	6.52417673489298	6.17606973279697	5.59511406095664	6.1612573976565	6.67179179607981	5.55783078700107	4.92149404275371	5.92355212304676	5.73459397640929	4.9176129941284
MPDU1	4.01087760410094	4.80520541636397	4.39985714682751	4.81488458593489	3.71260388765338	4.72012343177727	4.44776045275829	4.1728469580637	5.48430088481756	4.21944096586535	4.28327453473284	4.36732316492819	4.40177193588726	4.031658201475	3.5420137499496	4.84490358469941	4.92343468696046	4.14530792617322	3.85466589908615	4.54088636230144	4.13866477053719	3.9986064569409	4.84006043320773	5.18026180129892	3.23857329806629	5.12762691792636	4.40272937280967	4.21373141838544	3.46008961223935	4.7075692709073	3.72378327690016	4.20516925785037	3.59931708010433	5.04390640376882	3.89690694424023	4.67089495218463	3.97502563444194	4.22705547982337	4.87397347361092	3.98917134581024	4.17949847015004	4.18139919694449	4.79262572643463	4.01371028596664	4.623654861507	4.77618092077331	4.42475817953437	4.74041137724092	3.57896232542963	3.72005610755815	3.59098733048054	5.07017645656858	5.81426196321557	5.00306861936885	4.62172792556168	3.14212527955244	4.61305792404969	3.46376290482363	3.84341535884448	3.77977436089712	4.53415763791024	4.69791487346843	4.65449901525731	4.01748770558068	5.94030150863649	4.2775524172486	4.59957521250999	4.47557590696703	5.56764037552897	4.56781382758745	4.78101697089036	3.97879700453364	4.81294857993412	4.70274178309512	4.96226418955778	4.69501900599836	3.0946183994296	4.51013687076254	3.89314892586974	4.031658201475	4.37497523961536	5.21830641312775	3.49133895069432	4.04016439661476	3.54847409494326	3.55863093426927	3.64659129935942	5.12957546503965	5.34432004657961	5.4803814140403	6.16718210042154	5.29740089592299	4.91373226591625	5.27688493121475	4.94769943834437	4.29663041312116	4.33673346104139	4.83909186614246	4.30140181117199	4.21563447313187	4.69212334775195	4.55915639008756	3.93922767238901	3.1807998243421	4.89821257395957	4.8846371022627	4.83521780911515	4.49765255032959	4.06286173449744	5.58628214167582	4.9875200918439	4.94964115099012	4.48997211646063	2.76578206850838	5.40497499951133	4.97780474272488	4.8836675788378	2.69576551647662	3.74149691667682	3.64287912402861	2.27647606516993
TRPV2	1.31996282928274	1.19954893591856	2.98596929937462	3.43806741343527	2.13960795740762	2.42302876375483	1.29831207719023	1.61633421233327	0.827151264322032	0.983302929202452	2.08654770274431	1.79066563630023	2.25940023769257	2.27647606516993	1.58679046712057	1.84652760064033	2.60326020093018	3.36670742677749	0.592578682904137	2.83719485221405	3.522647283937	2.26346169470423	1.34437926911098	1.65826371589742	2.25940023769257	2.13960795740762	1.71082234182103	1.94277861374465	0.92074490203385	1.21052200669247	2.96825529731639	1.04651983567294	1.22032065866869	2.32469707167266	0.786373499403475	1.31038818466668	0.823706447813491	3.58913680121604	2.14279186895364	1.95428101731948	1.25681590952215	0.903008883845133	3.25396090787001	1.88795904411054	1.22032065866869	1.93589058400515	3.3266002859222	2.33865766344166	0.898347531702919	1.14252541707675	1.00247479602095	1.35602499217119	2.1579399736348	1.29008291734766	1.66112429298164	0.588555427124866	1.31166272286748	1.82931795000587	1.23571522640339	2.85731834656726	1.45504514167558	1.50926955608698	2.48571155452954	1.20502879050513	2.69490446880766	2.18354346981355	1.35732212525752	3.25214970931513	1.71590116356607	3.37583768724814	1.6898538017309	3.03838713972679	2.07395293604903	2.88889587870116	3.31750021150886	3.10625424674518	0.703990756948972	2.73719254524759	0.984392796300261	2.69060047557431	1.20015714825162	3.53832321081574	1.80846071998672	1.42165041490551	2.74671266611433	0.98985244264805	1.20198277609778	3.4481571729233	3.56140200986178	1.3392198755245	3.85841737531961	3.74429524734902	1.13838320468145	4.08273860299159	3.22591411635276	1.92595904749558	1.18681467193369	3.9373450891802	3.65773225664913	1.49290064671056	1.56097631573201	1.09567634198042	1.43963583669317	1.70357863085853	3.86498401092072	0.977320953134868	3.85372813106449	2.00289297420245	1.04539161885224	1.37489515447593	1.64826951594548	2.18354346981355	2.42386099429104	2.07080889672932	1.54987562253248	3.7331042766084	1.42231453568333	1.53398460249559	1.38995510945329	1.49018092419969	1.50243865676536
ADAP2	2.07316675136289	2.03634832761114	1.42297881106	3.00016061678542	1.97120146794525	2.95498829787086	1.63475045841387	2.0999621070582	1.32572488067047	1.41965898051675	3.29114230356032	2.19799508709419	2.24480093440237	2.39064771914092	1.94354457239617	2.41055694686903	2.17553019309734	2.52441834679336	1.30847757936475	1.69346073110553	3.79099109132364	1.08643598386858	1.7340948585847	1.78548985083253	1.33793161505036	1.00743868170174	2.46810656887685	2.13642584838083	1.80623215322525	1.75164124683718	3.37127186898264	1.7370138012759	0.878310379191539	2.66053102647042	1.00578251018929	2.08575965970535	2.38650708734156	2.69921053584306	1.93512587022072	1.72316833886029	1.33857566584359	1.5450309391664	2.32880007339029	2.99306273415748	1.62623862435225	2.9117616138001	3.52910033448018	3.72471517930282	1.19894088876799	1.42896424058121	1.84802735120495	2.37410002990206	2.97622312416741	2.52104479441206	2.05590025474674	1.0875886604319	1.99204851321106	1.34244330613164	1.62623862435225	3.19251481028582	1.73920444291917	1.97351340988461	1.97968397258997	1.19833300682464	2.31404123354191	2.18594960225838	2.07631218888515	2.44469808793575	2.73113938176536	3.20875270831168	2.45054321626117	2.91968820523534	2.41304956059175	2.56501433072189	2.66567847687107	3.09909242290914	1.58329038678435	2.18113832844542	1.89553371363758	1.67330690264139	1.09857282857769	2.8406917044409	2.60070492336758	2.18996202201328	3.05086010401691	2.12450904368578	2.04963560964085	3.70794768967455	3.24490728936215	2.13960795740762	3.1340453644557	3.84435268041177	2.22781209599124	3.13314791451958	3.68933404361761	2.25858826351127	1.54849068884046	3.62896508470438	2.12530270431031	2.01220705977646	2.26346169470423	0.870166211979829	1.702131550575	2.29278174922785	2.98596929937462	2.04963560964085	3.99766277971942	2.90384093400737	1.83903665821856	2.23346979124374	1.93054020862428	2.18033683511038	1.73993492982976	2.08418392107463	2.82496549995131	2.19960301307019	3.66144738034131	1.68913283394893	1.16635231190427	1.51200611404273	1.00799108166869
TAX1BP3	4.90209201213381	4.28899775229675	5.60885463888447	6.20965142623069	5.16563601780158	5.16271131740095	4.6400377420094	4.36732316492819	4.61305792404969	4.59572389924119	5.8024546868272	5.72181468843932	5.09840710741414	5.95705378723047	4.77037838740532	5.95311181609731	5.13347276751937	5.30130947664836	4.67571858929176	4.76070926833708	5.92552248776228	6.36088505027881	4.82843902468343	4.87978969014773	5.24368334524479	3.4481571729233	6.38264595177606	4.24895847708467	4.52454737560501	3.8462274456515	5.1705108572102	5.34334220756447	4.5130185002219	5.86446026218366	4.47269738968681	6.42419938661746	5.71788299407981	4.8584672001005	3.82936043734719	4.71722597364345	3.93546265928317	3.27027232314618	5.92552248776228	3.69677735478531	4.62654544824585	4.66221389502997	5.45491021999334	5.33747548935551	3.91570644889002	4.2775524172486	4.17759787422809	4.88560664616188	4.30903761717772	5.00598450867173	4.68247266986498	2.97268116407883	4.14720627210047	4.6140211595441	5.11788522728431	4.51397909588764	4.23562423340337	4.49765255032959	4.85556036600492	4.75684224284585	5.07698937098085	5.06920325527326	4.46694108344573	5.097433386824	4.52743018158281	5.31596885197823	4.54569336723709	4.71529444938575	4.56300388627347	6.48457329080412	6.43409494412309	5.05752625364755	3.24762275108555	4.90015225252253	4.61305792404969	4.08936765210022	4.47653546656223	3.95523579318816	4.45063685187019	4.2546750315021	5.07017645656858	4.42475817953437	4.36636678548391	5.91370090808616	4.17759787422809	5.20171976863075	2.10945111620653	3.74336242699942	3.24943335624073	6.52417673489298	5.790648994089	4.87978969014773	4.12443499139763	4.6063159639908	6.62323170121248	4.21182849159927	5.78868153349574	4.940904062943	4.91858322627862	5.05947223887723	6.38264595177606	4.59668669033888	6.14743429835386	5.9964821375375	4.56396582382763	5.84969316779182	5.80934207307962	6.22348199276303	5.99056689216394	6.05762639426693	4.57743560611686	4.36732316492819	4.78101697089036	4.45830845185477	5.97183758574921	5.44119885195106	3.43806741343527
