key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
PLCB4||ZBTB12	ZBTB12	PLCB4	0.445131666770234	0.00737347602983812	0.500880428356411	0.024476677270693	0.37752968307374	0.165349581385121	0.407282913165266	0.015805968772441	0.476691729323308	0.0351386991720052	0.278571428571429	0.313811632786844	0	0	0	0	0	0
PSMD11||ZBTB12	ZBTB12	PSMD11	0.521294427537204	0.00132210203162595	0.537678850460427	0.014480141211289	0.572516044099113	0.0257160332759471	0.418207282913165	0.0130250003349993	0.491729323308271	0.0292072660445408	0.239285714285714	0.389234502669614	0	0	0	0	0	0
RBBP5||ZBTB12	ZBTB12	RBBP5	0.439140772460243	0.00830960211989749	0.609579626095004	0.00432508263606601	0.129795457307921	0.644767414428961	0.330252100840336	0.0532138500389335	0.57593984962406	0.00897976554947552	-0.114285714285714	0.685767940753034	0	0	0	0	0	0
SLC23A2||ZBTB12	ZBTB12	SLC23A2	0.341456330587999	0.0446953950941351	0.463991004746571	0.0393235041178506	0.185513421868261	0.508008401888026	0.377591036414566	0.0260109189125422	0.535338345864662	0.0163857024459728	0.278571428571429	0.313811632786844	0	0	0	0	0	0
TRAF3IP1||ZBTB12	ZBTB12	TRAF3IP1	0.705973931789283	2.16160597475772e-06	0.756991208832066	0.000111609932494037	0.65137216446086	0.00852416186807936	0.745098039215686	1.13424412267468e-06	0.75187969924812	0.000200570508213216	0.592857142857143	0.0222740629474564	0	0	0	0	0	0
UBE2G2||ZBTB12	ZBTB12	UBE2G2	0.419081800128535	0.0122163813584683	0.469155273129046	0.0369046271341619	0.38529599252802	0.156118035884843	0.40843196402422	0.0148566421863526	0.496427263387925	0.0259866053005642	0.353571428571428	0.196348882690508	0	0	0	0	0	0
WDR35||ZBTB12	ZBTB12	WDR35	0.494786230261973	0.00251445093078873	0.690896053483793	0.000743840569511877	0.286737177817962	0.3001323895621	0.580672268907563	0.00032821089717976	0.658646616541353	0.00206409170958562	0.346428571428571	0.206038316329047	0	0	0	0	0	0
C22orf46||ZBTB12	ZBTB12	C22orf46	0.20993847209928	0.226105572827266	0.370705717735534	0.107608445063848	0.0703003910764832	0.803392843736731	0.249579831932773	0.147880653928973	0.37593984962406	0.1031200467746	-0.05	0.862584774457332	0	0	0	0	0	0
CACNB3||ZBTB12	ZBTB12	CACNB3	0.36219330793582	0.03250541831747	0.375632949636287	0.102652168640514	0.335270339441346	0.221861182834882	0.294677871148459	0.0859704085482529	0.299248120300752	0.199406427091642	0.2	0.473797257909756	0	0	0	0	0	0
CBFA2T2||ZBTB12	ZBTB12	CBFA2T2	0.39925461028581	0.0175015646648453	0.562376717127907	0.00984897081802306	0.0684926862904846	0.808360641290627	0.448739495798319	0.0073513777225051	0.590977443609023	0.00706008679439171	0.107142857142857	0.704828419246109	0	0	0	0	0	0
CBX2||ZBTB12	ZBTB12	CBX2	0.429445102612721	0.0100390793841628	0.382867247853305	0.0956787565157641	0.499478718293906	0.0580017469450839	0.416806722689076	0.0133564443471649	0.372932330827068	0.106074593932156	0.539285714285714	0.0406592183658095	0	0	0	0	0	0
CYB5D1||ZBTB12	ZBTB12	CYB5D1	0.381439744362773	0.0237643064965694	0.616573591505374	0.00378721001652818	-0.00665064697543792	0.981232916821679	0.422018349658771	0.0115623499555378	0.530827067669173	0.0174489109842527	0.217857142857143	0.434267300891017	0	0	0	0	0	0
EGFL6||ZBTB12	ZBTB12	EGFL6	0.337283125823402	0.0475445854661697	0.0236159653111553	0.921275915769576	0.658595293459128	0.00758901153438441	0.203235521193122	0.241614418236317	0.0571428571428571	0.811469746951531	0.392857142857143	0.148499766564763	0	0	0	0	0	0
EIF2D||ZBTB12	ZBTB12	EIF2D	0.496519984489153	0.00241465855704612	0.700033015780381	0.000589553735941154	0.201395967845384	0.471671726661964	0.505602240896359	0.00221409436919494	0.667669172932331	0.00171367592091794	0.142857142857143	0.611439506807749	0	0	0	0	0	0
FSTL4||ZBTB12	ZBTB12	FSTL4	0.212554184179645	0.220241575902893	0.541529403484056	0.0136608782412581	0.000128630257574589	0.999636996154458	0.302240896358543	0.0779435080078519	0.482706766917293	0.0326611064837559	0.0178571428571429	0.954008355053701	0	0	0	0	0	0
IFT81||ZBTB12	ZBTB12	IFT81	0.590085807307903	0.000190769006957664	0.698839619358873	0.000608015511628865	0.351177138104145	0.199330501174002	0.592436974789916	0.000233719115449083	0.729323308270677	0.000391689489488343	0.364285714285714	0.18239313285607	0	0	0	0	0	0
NAPB||ZBTB12	ZBTB12	NAPB	0.335497306051712	0.0488074726365982	0.421252846863432	0.0643478962100514	0.227777299228202	0.414236280308112	0.431122628692232	0.00971967616518665	0.434586466165414	0.0569223283324195	0.460714285714286	0.0860692259422672	0	0	0	0	0	0
OTUD3||ZBTB12	ZBTB12	OTUD3	0.52166564041424	0.00130976787456652	0.645714334979691	0.00210372795686067	0.278283352039121	0.315231069600594	0.510575715892928	0.00172522808365274	0.628571428571429	0.00368473847615966	0.316354013722707	0.250658786904269	0	0	0	0	0	0
OTUD7B||ZBTB12	ZBTB12	OTUD7B	0.414553509883818	0.0132860437445651	0.486083418869066	0.029777882163521	0.25944713523426	0.350412230097635	0.342016806722689	0.04492410864632	0.415037593984962	0.0700529215855349	0.253571428571429	0.360721478070494	0	0	0	0	0	0
PGPEP1||ZBTB12	ZBTB12	PGPEP1	0.238928640754174	0.166879174942293	0.306531253609356	0.188680254778677	0.0453906102608559	0.872386929816922	0.158263305322129	0.362426831015045	0.264661654135338	0.258367024521879	0.0142857142857143	0.964221530060938	0	0	0	0	0	0
PHF13||ZBTB12	ZBTB12	PHF13	0.496495867781661	0.00241602262550512	0.425602432575208	0.0613589170959242	0.598265473540071	0.0184743369942408	0.522128851540616	0.00150567867715528	0.395488721804511	0.0853842965203862	0.589285714285714	0.0232480659519619	0	0	0	0	0	0
PPME1||ZBTB12	ZBTB12	PPME1	0.408431411928064	0.014856790575741	0.675258653568261	0.00108713075615675	-0.00755309228935851	0.978686858456772	0.401960784313726	0.01733326223025	0.699248120300752	0.000846725039885876	0.05	0.862584774457331	0	0	0	0	0	0
RANGAP1||ZBTB12	ZBTB12	RANGAP1	0.366950509747712	0.0301324965936851	0.484677648363087	0.0303249686048845	0.255121572309639	0.358787865269726	0.422408963585434	0.0120723264506061	0.532330827067669	0.0170884714056415	0.246428571428571	0.37482475819644	0	0	0	0	0	0
RNF24||ZBTB12	ZBTB12	RNF24	0.342114142499336	0.044259085589152	0.561262500081968	0.0100279451221082	-0.0163200050016204	0.95396625072075	0.305602240896359	0.0745705262882505	0.524812030075188	0.0189528190800851	-0.00714285714285714	0.984662516552938	0	0	0	0	0	0
RPL30||ZBTB12	ZBTB12	RPL30	0.469977342416082	0.00438961409165351	0.438749266040347	0.0529607089076938	0.538650083634128	0.0382933359913129	0.408829813067992	0.0147500336850154	0.385859372906069	0.0928982224686071	0.571939459837662	0.0258996598653042	0	0	0	0	0	0
SH3BP5L||ZBTB12	ZBTB12	SH3BP5L	0.336031495239369	0.0484269248521841	0.64581754968095	0.00209913009178863	-0.188802082522889	0.50038029946965	0.36218487394958	0.0331708494677438	0.694736842105263	0.000941830197280558	-0.0928571428571428	0.743453593091619	0	0	0	0	0	0
SLC22A23||ZBTB12	ZBTB12	SLC22A23	0.274467250126958	0.11057506517447	0.321338293347384	0.167124320780338	0.239481937188042	0.389979035152743	0.315406162464986	0.0653860241086474	0.360902255639098	0.118521746466543	0.214285714285714	0.442030420736589	0	0	0	0	0	0
SPTBN4||ZBTB12	ZBTB12	SPTBN4	0.215298890425484	0.21420117304183	0.37844786619566	0.0998962328974384	-0.0817419393005629	0.772118827208944	0.246778711484594	0.152597164864779	0.43609022556391	0.0559974888384953	-0.075	0.792571061577752	0	0	0	0	0	0
SYT1||ZBTB12	ZBTB12	SYT1	0.282029637499553	0.100708574364076	0.37870158755315	0.0996505027804915	0.187941226493922	0.50237189305852	0.290196078431373	0.0910224574106921	0.476691729323308	0.0351386991720052	-0.025	0.933604324829569	0	0	0	0	0	0
TTI1||ZBTB12	ZBTB12	TTI1	0.520051726649962	0.00136413932123214	0.764818304830387	8.57652596298097e-05	-0.0157010869333281	0.955710420725785	0.513201205824672	0.00161763897397898	0.77593984962406	8.58335689979343e-05	-0.0678571428571429	0.812442880003941	0	0	0	0	0	0
TULP3||ZBTB12	ZBTB12	TULP3	0.481134925558593	0.00343396102905076	0.527996613924665	0.0167158086434036	0.458625574764968	0.0855310028213639	0.4703081232493	0.00476583621983406	0.529323308270677	0.0178154886548477	0.453571428571428	0.0915292675876536	0	0	0	0	0	0
UNC5A||ZBTB12	ZBTB12	UNC5A	0.119424155060752	0.49440746450845	0.246730835291696	0.294321075865843	-0.0383496321659594	0.892065801006107	0.149299719887955	0.390519518040724	0.410526315789474	0.0733880804596246	-0.110714285714286	0.695276098851476	0	0	0	0	0	0
